seed,regime,phase,candidate,draw,placement,action_loss,service_violation,quality_loss,delay_s,deadline_s
120,qpu_opportunity,2,2,7,qpu_A,1.0,1,0.00770851541560303,1.2978600264173885,0.35
120,qpu_opportunity,2,2,8,qpu_A,0.00770851541560303,0,0.00770851541560303,0.21006131085186555,0.35
120,qpu_opportunity,2,2,9,qpu_A,0.0,0,0.0,0.20963325899849897,0.35
120,qpu_opportunity,2,2,10,qpu_A,0.00770851541560303,0,0.00770851541560303,0.20771234669721786,0.35
120,qpu_opportunity,2,2,11,qpu_A,0.0,0,0.0,0.2278117966777822,0.35
120,qpu_opportunity,2,2,12,qpu_A,0.00770851541560303,0,0.00770851541560303,0.1978272435215633,0.35
120,qpu_opportunity,2,2,13,qpu_A,0.0,0,0.0,0.20385636424084203,0.35
120,qpu_opportunity,2,2,14,qpu_A,0.0,0,0.0,0.20278642341833167,0.35
120,qpu_opportunity,2,2,15,qpu_A,0.00770851541560303,0,0.00770851541560303,0.21836016328713465,0.35
120,qpu_opportunity,2,2,16,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2107634865150969,0.35
120,qpu_opportunity,2,2,17,qpu_A,0.00770851541560303,0,0.00770851541560303,0.20039148477813779,0.35
120,qpu_opportunity,2,2,18,qpu_A,0.0,0,0.0,0.22051495634176438,0.35
120,qpu_opportunity,2,2,19,qpu_A,0.0,0,0.0,0.21838931387929675,0.35
120,qpu_opportunity,2,2,20,qpu_A,0.030647428771758925,0,0.030647428771758925,0.2051701486448669,0.35
120,qpu_opportunity,2,2,21,qpu_A,1.0,1,0.0,2.0903723882078467,0.35
120,qpu_opportunity,2,2,22,qpu_A,0.0,0,0.0,0.19956282955766091,0.35
120,qpu_opportunity,2,2,23,qpu_A,1.0,1,0.00770851541560303,1.8774757596377736,0.35
120,qpu_opportunity,2,2,24,qpu_A,1.0,1,0.0,0.9091680287979087,0.35
120,qpu_opportunity,2,2,25,qpu_A,0.0,0,0.0,0.19414844458492989,0.35
120,qpu_opportunity,2,2,26,qpu_A,0.0,0,0.0,0.19573720922621018,0.35
120,qpu_opportunity,2,2,27,qpu_A,0.030647428771758925,0,0.030647428771758925,0.20466860766265751,0.35
120,qpu_opportunity,2,2,28,qpu_A,0.0,0,0.0,0.2057255635066614,0.35
120,qpu_opportunity,2,2,29,qpu_A,0.0,0,0.0,0.20228795496733173,0.35
120,qpu_opportunity,2,2,30,qpu_A,0.00770851541560303,0,0.00770851541560303,0.19782090449542603,0.35
120,qpu_opportunity,2,2,31,qpu_A,0.07667285363132327,0,0.07667285363132327,0.21237062749813326,0.35
120,qpu_opportunity,2,2,32,qpu_A,0.0,0,0.0,0.20181909809695386,0.35
120,qpu_opportunity,2,2,33,qpu_A,0.022938913356155895,0,0.022938913356155895,0.2180663052341282,0.35
120,qpu_opportunity,2,2,34,qpu_A,0.022938913356155895,0,0.022938913356155895,0.2018498449940774,0.35
120,qpu_opportunity,2,2,35,qpu_A,0.0,0,0.0,0.21458497332094117,0.35
120,qpu_opportunity,2,2,36,qpu_A,0.0,0,0.0,0.22143434203828752,0.35
120,qpu_opportunity,2,2,37,qpu_A,0.00770851541560303,0,0.00770851541560303,0.19530311320989005,0.35
120,qpu_opportunity,2,2,38,qpu_A,0.0,0,0.0,0.208242795805143,0.35
120,qpu_opportunity,2,2,39,qpu_A,0.022938913356155895,0,0.022938913356155895,0.20039815248875373,0.35
120,qpu_opportunity,2,3,0,qpu_A,1.0,1,0.1781676152188882,1.785189323811861,0.35
120,qpu_opportunity,2,3,1,qpu_A,0.06846506302782733,0,0.06846506302782733,0.14932999223634424,0.35
120,qpu_opportunity,2,3,2,qpu_A,0.022938913356155895,0,0.022938913356155895,0.13018934436876112,0.35
120,qpu_opportunity,2,3,3,qpu_A,0.030647428771758925,0,0.030647428771758925,0.1487631264800196,0.35
120,qpu_opportunity,2,3,4,qpu_A,0.06846506302782733,0,0.06846506302782733,0.15298863145963407,0.35
120,qpu_opportunity,2,3,5,qpu_A,0.00770851541560303,0,0.00770851541560303,0.1435448385378367,0.35
120,qpu_opportunity,2,3,6,qpu_A,0.07667285363132327,0,0.07667285363132327,0.1445485982027553,0.35
120,qpu_opportunity,2,3,7,qpu_A,1.0,1,0.06846506302782733,1.5466021537096604,0.35
120,qpu_opportunity,2,3,8,qpu_A,1.0,1,0.2969135894745723,0.13246218888867528,0.35
120,qpu_opportunity,2,3,9,qpu_A,0.08005980985626623,0,0.08005980985626623,0.14887474684396704,0.35
120,qpu_opportunity,2,3,10,qpu_A,0.00770851541560303,0,0.00770851541560303,0.13765408561668527,0.35
120,qpu_opportunity,2,3,11,qpu_A,0.00770851541560303,0,0.00770851541560303,0.14127543879844312,0.35
120,qpu_opportunity,2,3,12,qpu_A,0.00770851541560303,0,0.00770851541560303,0.13991720499599614,0.35
120,qpu_opportunity,2,3,13,qpu_A,0.00770851541560303,0,0.00770851541560303,0.13513227291454494,0.35
120,qpu_opportunity,2,3,14,qpu_A,0.1781676152188882,0,0.1781676152188882,0.14270132378274528,0.35
120,qpu_opportunity,2,3,15,qpu_A,0.1781676152188882,0,0.1781676152188882,0.13199548088078594,0.35
120,qpu_opportunity,2,3,16,qpu_A,0.022938913356155895,0,0.022938913356155895,0.16951968749357416,0.35
120,qpu_opportunity,2,3,17,qpu_A,0.1781676152188882,0,0.1781676152188882,0.14102153076589227,0.35
120,qpu_opportunity,2,3,18,qpu_A,0.06846506302782733,0,0.06846506302782733,0.14820941690932254,0.35
120,qpu_opportunity,2,3,19,qpu_A,0.0,0,0.0,0.14271419402477262,0.35
120,qpu_opportunity,2,3,20,qpu_A,0.1781676152188882,0,0.1781676152188882,0.14026451532402123,0.35
120,qpu_opportunity,2,3,21,qpu_A,1.0,1,0.06846506302782733,1.0945017278926141,0.35
120,qpu_opportunity,2,3,22,qpu_A,1.0,1,0.09964265908238187,0.14297517910096377,0.35
120,qpu_opportunity,2,3,23,qpu_A,1.0,1,0.30339978702985887,1.2533632136336648,0.35
120,qpu_opportunity,2,3,24,qpu_A,1.0,1,0.07667285363132327,2.248784561755117,0.35
120,qpu_opportunity,2,3,25,qpu_A,0.00770851541560303,0,0.00770851541560303,0.13745598408140608,0.35
120,qpu_opportunity,2,3,26,qpu_A,0.0,0,0.0,0.13222731169193216,0.35
120,qpu_opportunity,2,3,27,qpu_A,0.00770851541560303,0,0.00770851541560303,0.15203783841850174,0.35
120,qpu_opportunity,2,3,28,qpu_A,0.2011065285750439,0,0.2011065285750439,0.14176926538747683,0.35
120,qpu_opportunity,2,3,29,qpu_A,0.2011065285750439,0,0.2011065285750439,0.13739185476427906,0.35
120,qpu_opportunity,2,3,30,qpu_A,1.0,1,0.687489510423286,0.1459559940966838,0.35
120,qpu_opportunity,2,3,31,qpu_A,0.06846506302782733,0,0.06846506302782733,0.14935479323114778,0.35
120,qpu_opportunity,2,3,32,qpu_A,0.030647428771758925,0,0.030647428771758925,0.1331465025709434,0.35
120,qpu_opportunity,2,3,33,qpu_A,1.0,1,0.3873128794215912,0.1443998943272231,0.35
120,qpu_opportunity,2,3,34,qpu_A,1.0,1,0.12258157243853758,0.13775928123850212,0.35
120,qpu_opportunity,2,3,35,qpu_A,0.022938913356155895,0,0.022938913356155895,0.1346630492097308,0.35
120,qpu_opportunity,2,3,36,qpu_A,0.0,0,0.0,0.14507719457301566,0.35
120,qpu_opportunity,2,3,37,qpu_A,0.030647428771758925,0,0.030647428771758925,0.15288957704532738,0.35
120,qpu_opportunity,2,3,38,qpu_A,1.0,1,0.49490229894370485,0.15460389565187213,0.35
120,qpu_opportunity,2,3,39,qpu_A,1.0,1,0.12258157243853758,0.16230367431727874,0.35
120,qpu_opportunity,2,4,0,qpu_B,0.0,0,0.0,0.20243200458540747,0.35
120,qpu_opportunity,2,4,1,qpu_B,0.00770851541560303,0,0.00770851541560303,0.2060250238338269,0.35
120,qpu_opportunity,2,4,2,qpu_B,0.00770851541560303,0,0.00770851541560303,0.20855402693798586,0.35
120,qpu_opportunity,2,4,3,qpu_B,0.0,0,0.0,0.20500109726102747,0.35
120,qpu_opportunity,2,4,4,qpu_B,0.022938913356155895,0,0.022938913356155895,0.20147295937687365,0.35
120,qpu_opportunity,2,4,5,qpu_B,0.0,0,0.0,0.21178031849246667,0.35
120,qpu_opportunity,2,4,6,qpu_B,0.022938913356155895,0,0.022938913356155895,0.19993942611408524,0.35
120,qpu_opportunity,2,4,7,qpu_B,0.0,0,0.0,0.20590931592306286,0.35
120,qpu_opportunity,2,4,8,qpu_B,0.0,0,0.0,0.21518515637071314,0.35
120,qpu_opportunity,2,4,9,qpu_B,0.022938913356155895,0,0.022938913356155895,0.21121350900649502,0.35
120,qpu_opportunity,2,4,10,qpu_B,0.0,0,0.0,0.20266515797819232,0.35
120,qpu_opportunity,2,4,11,qpu_B,0.00770851541560303,0,0.00770851541560303,0.21120974206270998,0.35
120,qpu_opportunity,2,4,12,qpu_B,0.00770851541560303,0,0.00770851541560303,0.2078694660024836,0.35
120,qpu_opportunity,2,4,13,qpu_B,0.0,0,0.0,0.19998241748963871,0.35
120,qpu_opportunity,2,4,14,qpu_B,0.00770851541560303,0,0.00770851541560303,0.20650137845214422,0.35
120,qpu_opportunity,2,4,15,qpu_B,0.00770851541560303,0,0.00770851541560303,0.2270719789427622,0.35
120,qpu_opportunity,2,4,16,qpu_B,0.00770851541560303,0,0.00770851541560303,0.20972144305965737,0.35
120,qpu_opportunity,2,4,17,qpu_B,0.00770851541560303,0,0.00770851541560303,0.21190322116387086,0.35
120,qpu_opportunity,2,4,18,qpu_B,0.0,0,0.0,0.21052319569697783,0.35
120,qpu_opportunity,2,4,19,qpu_B,0.00770851541560303,0,0.00770851541560303,0.2084743237044935,0.35
120,qpu_opportunity,2,4,20,qpu_B,0.0,0,0.0,0.19758628205196097,0.35
120,qpu_opportunity,2,4,21,qpu_B,0.0,0,0.0,0.20894842339127,0.35
120,qpu_opportunity,2,4,22,qpu_B,0.0,0,0.0,0.2253243179924968,0.35
120,qpu_opportunity,2,4,23,qpu_B,1.0,1,0.022938913356155895,1.017840028892076,0.35
120,qpu_opportunity,2,4,24,qpu_B,0.0,0,0.0,0.19871514095891826,0.35
120,qpu_opportunity,2,4,25,qpu_B,0.0,0,0.0,0.20326517302623046,0.35
120,qpu_opportunity,2,4,26,qpu_B,0.00770851541560303,0,0.00770851541560303,0.20705946702057634,0.35
120,qpu_opportunity,2,4,27,qpu_B,0.00770851541560303,0,0.00770851541560303,0.20374164401408387,0.35
120,qpu_opportunity,2,4,28,qpu_B,0.00770851541560303,0,0.00770851541560303,0.2114940659040079,0.35
120,qpu_opportunity,2,4,29,qpu_B,0.0,0,0.0,0.20458159597401637,0.35
120,qpu_opportunity,2,4,30,qpu_B,0.00770851541560303,0,0.00770851541560303,0.2078830043603234,0.35
120,qpu_opportunity,2,4,31,qpu_B,0.0,0,0.0,0.20972864360310392,0.35
120,qpu_opportunity,2,4,32,qpu_B,0.0,0,0.0,0.2055375868829978,0.35
120,qpu_opportunity,2,4,33,qpu_B,0.0,0,0.0,0.21438994961770552,0.35
120,qpu_opportunity,2,4,34,qpu_B,0.0,0,0.0,0.20596164261730535,0.35
120,qpu_opportunity,2,4,35,qpu_B,0.00770851541560303,0,0.00770851541560303,0.20439199950752165,0.35
120,qpu_opportunity,2,4,36,qpu_B,0.0,0,0.0,0.2039871684644035,0.35
120,qpu_opportunity,2,4,37,qpu_B,0.022938913356155895,0,0.022938913356155895,0.21191992693071568,0.35
120,qpu_opportunity,2,4,38,qpu_B,0.0,0,0.0,0.20156743930145032,0.35
120,qpu_opportunity,2,4,39,qpu_B,1.0,1,0.0,1.2733842339373007,0.35
120,qpu_opportunity,2,5,0,qpu_B,1.0,1,0.09964265908238187,0.29520580639636096,0.35
120,qpu_opportunity,2,5,1,qpu_B,0.0,0,0.0,0.3081765999469499,0.35
120,qpu_opportunity,2,5,2,qpu_B,0.06846506302782733,0,0.06846506302782733,0.2925842204903213,0.35
120,qpu_opportunity,2,5,3,qpu_B,1.0,1,0.09964265908238187,0.30271993800334873,0.35
120,qpu_opportunity,2,5,4,qpu_B,1.0,1,0.12258157243853758,0.29384937325916544,0.35
120,qpu_opportunity,2,5,5,qpu_B,1.0,1,0.09964265908238187,0.2893324822925921,0.35
120,qpu_opportunity,2,5,6,qpu_B,0.1781676152188882,0,0.1781676152188882,0.2977997186277123,0.35
120,qpu_opportunity,2,5,7,qpu_B,0.08776832527186926,0,0.08776832527186926,0.29461980371279584,0.35
120,qpu_opportunity,2,5,8,qpu_B,1.0,1,0.2969135894745723,0.2874762642651336,0.35
120,qpu_opportunity,2,5,9,qpu_B,1.0,1,0.09964265908238187,0.2899398966599155,0.35
120,qpu_opportunity,2,5,10,qpu_B,1.0,1,0.014436959281245158,0.29865017115484455,0.35
120,qpu_opportunity,2,5,11,qpu_B,1.0,1,0.41025179277774715,0.2893345725531459,0.35
120,qpu_opportunity,2,5,12,qpu_B,0.022938913356155895,0,0.022938913356155895,0.28736956275159803,0.35
120,qpu_opportunity,2,5,13,qpu_B,0.00770851541560303,0,0.00770851541560303,0.30144749778680613,0.35
120,qpu_opportunity,2,5,14,qpu_B,0.030647428771758925,0,0.030647428771758925,0.30498204827175296,0.35
120,qpu_opportunity,2,5,15,qpu_B,0.00770851541560303,0,0.00770851541560303,0.300969837157364,0.35
120,qpu_opportunity,2,5,16,qpu_B,0.1781676152188882,0,0.1781676152188882,0.2916220614232607,0.35
120,qpu_opportunity,2,5,17,qpu_B,1.0,1,0.5989692822076026,0.2909016899530068,0.35
120,qpu_opportunity,2,5,18,qpu_B,1.0,1,0.09964265908238187,0.29022207031668223,0.35
120,qpu_opportunity,2,5,19,qpu_B,1.0,1,0.0062291686777490324,0.29293219701232015,0.35
120,qpu_opportunity,2,5,20,qpu_B,0.2011065285750439,0,0.2011065285750439,0.29763171744058414,0.35
120,qpu_opportunity,2,5,21,qpu_B,0.0,0,0.0,0.29694469614157415,0.35
120,qpu_opportunity,2,5,22,qpu_B,1.0,1,0.09964265908238187,0.2902938095197307,0.35
120,qpu_opportunity,2,5,23,qpu_B,1.0,1,0.28873317312278957,1.5379388366546731,0.35
120,qpu_opportunity,2,5,24,qpu_B,1.0,1,0.3873128794215912,0.2933076297535958,0.35
120,qpu_opportunity,2,5,25,qpu_B,0.00770851541560303,0,0.00770851541560303,0.29878811873155975,0.35
120,qpu_opportunity,2,5,26,qpu_B,0.1781676152188882,0,0.1781676152188882,0.3051043794906167,0.35
120,qpu_opportunity,2,5,27,qpu_B,0.2011065285750439,0,0.2011065285750439,0.2962895808431408,0.35
120,qpu_opportunity,2,5,28,qpu_B,0.0,0,0.0,0.2977729126469238,0.35
120,qpu_opportunity,2,5,29,qpu_B,1.0,1,0.09964265908238187,0.29424818020770194,0.35
120,qpu_opportunity,2,5,30,qpu_B,0.030647428771758925,0,0.030647428771758925,0.291917547829891,0.35
120,qpu_opportunity,2,5,31,qpu_B,0.08005980985626623,0,0.08005980985626623,0.2904002160710287,0.35
120,qpu_opportunity,2,5,32,qpu_B,1.0,1,0.09964265908238187,0.30041332450644886,0.35
120,qpu_opportunity,2,5,33,qpu_B,1.0,1,0.5738292037900561,0.2927382590333576,0.35
120,qpu_opportunity,2,5,34,qpu_B,0.0,0,0.0,0.2956979610961658,0.35
120,qpu_opportunity,2,5,35,qpu_B,0.0,0,0.0,0.2943045655408222,0.35
120,qpu_opportunity,2,5,36,qpu_B,1.0,1,0.6792817198197898,0.2913284618134566,0.35
120,qpu_opportunity,2,5,37,qpu_B,0.0,0,0.0,0.2927144672880235,0.35
120,qpu_opportunity,2,5,38,qpu_B,0.00770851541560303,0,0.00770851541560303,0.2929376385699587,0.35
120,qpu_opportunity,2,5,39,qpu_B,1.0,1,0.09964265908238187,0.8671724230427978,0.35
121,qpu_opportunity,2,0,0,classical,1.0,1,1.5830882086635565,0.005599790019914508,0.35
121,qpu_opportunity,2,0,1,classical,1.0,1,1.2873726041381917,0.0054104148875921965,0.35
121,qpu_opportunity,2,0,2,classical,1.0,1,1.375900456055238,0.005574165261350572,0.35
121,qpu_opportunity,2,0,3,classical,1.0,1,0.9248325913554807,0.00503062445204705,0.35
121,qpu_opportunity,2,0,4,classical,1.0,1,0.8231860264980952,0.005180204752832651,0.35
121,qpu_opportunity,2,0,5,classical,1.0,1,2.885657054432083,0.005379164940677583,0.35
121,qpu_opportunity,2,0,6,classical,1.0,1,1.2772812418836565,0.0054583302699029446,0.35
121,qpu_opportunity,2,0,7,classical,1.0,1,2.0750716976841717,0.005466250004246831,0.35
121,qpu_opportunity,2,0,8,classical,1.0,1,0.9942219763190349,0.005558960256166756,0.35
121,qpu_opportunity,2,0,9,classical,1.0,1,0.8231860264980952,0.005851039895787835,0.35
121,qpu_opportunity,2,0,10,classical,1.0,1,2.368222325503328,0.00511125021148473,0.35
121,qpu_opportunity,2,0,11,classical,1.0,1,1.2179832191746376,0.005115414969623089,0.35
121,qpu_opportunity,2,0,12,classical,1.0,1,1.9754908582263713,0.005220624734647572,0.35
121,qpu_opportunity,2,0,13,classical,1.0,1,0.9248325913554807,0.00518854008987546,0.35
121,qpu_opportunity,2,0,14,classical,1.0,1,1.512128187972066,0.0054785446263849735,0.35
121,qpu_opportunity,2,0,15,classical,1.0,1,1.2021117628834852,0.005419375374913216,0.35
121,qpu_opportunity,2,0,16,classical,0.0,0,0.0,0.005287080421112478,0.35
121,qpu_opportunity,2,0,17,classical,1.0,1,0.8231860264980952,0.005367080448195338,0.35
121,qpu_opportunity,2,0,18,classical,1.0,1,0.9248325913554807,0.005378125351853669,0.35
121,qpu_opportunity,2,0,19,classical,1.0,1,1.3065110710916836,0.005018124938942492,0.35
121,qpu_opportunity,2,0,20,classical,1.0,1,1.3065110710916836,0.00502792012412101,0.35
121,qpu_opportunity,2,0,21,classical,1.0,1,3.0070880505974076,0.00509083503857255,0.35
121,qpu_opportunity,2,0,22,classical,1.0,1,1.2772812418836565,0.005150205106474459,0.35
121,qpu_opportunity,2,0,23,classical,1.0,1,1.512128187972066,0.005161875160411,0.35
121,qpu_opportunity,2,0,24,classical,1.0,1,1.2021117628834852,0.005224795313552022,0.35
121,qpu_opportunity,2,0,25,classical,1.0,1,1.375900456055238,0.005164584727026522,0.35
121,qpu_opportunity,2,0,26,classical,0.0,0,0.0,0.005100624985061586,0.35
121,qpu_opportunity,2,0,27,classical,0.0,0,0.0,0.005355204921215773,0.35
121,qpu_opportunity,2,0,28,classical,1.0,1,2.4994053529859084,0.005254580173641443,0.35
121,qpu_opportunity,2,0,29,classical,1.0,1,1.021537296349706,0.005139999557286501,0.35
121,qpu_opportunity,2,0,30,classical,1.0,1,1.512128187972066,0.004995625349693,0.35
121,qpu_opportunity,2,0,31,classical,1.0,1,2.392122678003932,0.005336249596439302,0.35
121,qpu_opportunity,2,0,32,classical,1.0,1,0.9942219763190349,0.005357709596864879,0.35
121,qpu_opportunity,2,0,33,classical,1.0,1,1.2179832191746376,0.005286040250211954,0.35
