seed,regime,phase,candidate,draw,placement,action_loss,service_violation,quality_loss,delay_s,deadline_s
120,qpu_opportunity,1,0,30,classical,1.0,1,0.0062291686777490324,0.0049462501192465425,0.35
120,qpu_opportunity,1,0,31,classical,0.1781676152188882,0,0.1781676152188882,0.0048489595064893365,0.35
120,qpu_opportunity,1,0,32,classical,0.030647428771758925,0,0.030647428771758925,0.005019584787078202,0.35
120,qpu_opportunity,1,0,33,classical,0.06846506302782733,0,0.06846506302782733,0.00506417010910809,0.35
120,qpu_opportunity,1,0,34,classical,0.022938913356155895,0,0.022938913356155895,0.00506750016938895,0.35
120,qpu_opportunity,1,0,35,classical,0.08005980985626623,0,0.08005980985626623,0.005125209572724998,0.35
120,qpu_opportunity,1,0,36,classical,1.0,1,0.6343468302124198,0.005226040375418961,0.35
120,qpu_opportunity,1,0,37,classical,0.00770851541560303,0,0.00770851541560303,0.005048960447311401,0.35
120,qpu_opportunity,1,0,38,classical,1.0,1,0.41025179277774715,0.005281670019030571,0.35
120,qpu_opportunity,1,0,39,classical,0.0,0,0.0,0.005158334970474243,0.35
120,qpu_opportunity,1,0,40,classical,0.3661384783533855,0,0.3661384783533855,0.005050835316069424,0.35
120,qpu_opportunity,1,0,41,classical,0.0,0,0.0,0.00510229030624032,0.35
120,qpu_opportunity,1,0,42,classical,1.0,1,0.30339978702985887,0.00528791977558285,0.35
120,qpu_opportunity,1,0,43,classical,1.0,1,0.3198525028307282,0.005328124971129,0.35
120,qpu_opportunity,1,0,44,classical,0.07667285363132327,0,0.07667285363132327,0.005215415148995817,0.35
120,qpu_opportunity,1,0,45,classical,0.08776832527186926,0,0.08776832527186926,0.0051222898764535785,0.35
120,qpu_opportunity,1,0,46,classical,1.0,1,0.2892050740589693,0.005331664578989148,0.35
120,qpu_opportunity,1,0,47,classical,0.0,0,0.0,0.005135625251568854,0.35
120,qpu_opportunity,1,0,48,classical,0.07667285363132327,0,0.07667285363132327,0.00528437492903322,0.35
120,qpu_opportunity,1,0,49,classical,1.0,1,0.09964265908238187,0.0053208350436761975,0.35
120,qpu_opportunity,1,0,50,classical,1.0,1,0.5738292037900561,0.005318750045262277,0.35
120,qpu_opportunity,1,0,51,classical,0.2011065285750439,0,0.2011065285750439,0.00530624995008111,0.35
120,qpu_opportunity,1,0,52,classical,0.00770851541560303,0,0.00770851541560303,0.0051447952864691615,0.35
120,qpu_opportunity,1,0,53,classical,0.0,0,0.0,0.005231045070104301,0.35
120,qpu_opportunity,1,0,54,classical,0.08005980985626623,0,0.08005980985626623,0.005029374733567238,0.35
120,qpu_opportunity,1,0,55,classical,0.07667285363132327,0,0.07667285363132327,0.005293954745866358,0.35
120,qpu_opportunity,1,0,56,classical,0.0,0,0.0,0.005462289554998279,0.35
120,qpu_opportunity,1,0,57,classical,1.0,1,0.48719378352810183,0.005425625131465495,0.35
120,qpu_opportunity,1,0,58,classical,0.1781676152188882,0,0.1781676152188882,0.005133749800734222,0.35
120,qpu_opportunity,1,0,59,classical,1.0,1,0.9337730754650431,0.005436250357888639,0.35
120,qpu_opportunity,1,0,60,classical,0.0,0,0.0,0.005155419930815697,0.35
120,qpu_opportunity,1,0,61,classical,1.0,1,0.635948867851211,0.005425210110843182,0.35
120,qpu_opportunity,1,0,62,classical,0.00770851541560303,0,0.00770851541560303,0.005323335062712431,0.35
120,qpu_opportunity,1,0,63,classical,0.3661384783533855,0,0.3661384783533855,0.0055622897343710065,0.35
120,qpu_opportunity,1,0,64,classical,0.08005980985626623,0,0.08005980985626623,0.005278544849716127,0.35
120,qpu_opportunity,1,0,65,classical,1.0,1,0.5508902904339003,0.005389999714680016,0.35
120,qpu_opportunity,1,0,66,classical,1.0,1,0.2969135894745723,0.00535333005245775,0.35
120,qpu_opportunity,1,0,67,classical,0.06846506302782733,0,0.06846506302782733,0.005404789699241519,0.35
120,qpu_opportunity,1,0,68,classical,0.022938913356155895,0,0.022938913356155895,0.0052200001664459705,0.35
120,qpu_opportunity,1,0,69,classical,0.3661384783533855,0,0.3661384783533855,0.0053477101027965546,0.35
120,qpu_opportunity,1,0,70,classical,1.0,1,0.31214398741512517,0.005403539980761707,0.35
120,qpu_opportunity,1,0,71,classical,1.0,1,0.2805253825192938,0.00593979493714869,0.35
120,qpu_opportunity,1,0,72,classical,1.0,1,0.0062291686777490324,0.006121670012362301,0.35
120,qpu_opportunity,1,0,73,classical,0.1781676152188882,0,0.1781676152188882,0.0053181248949840665,0.35
120,qpu_opportunity,1,0,74,classical,0.08005980985626623,0,0.08005980985626623,0.00516333500854671,0.35
120,qpu_opportunity,1,0,75,classical,0.0,0,0.0,0.005231459508650005,0.35
120,qpu_opportunity,1,0,76,classical,0.2011065285750439,0,0.2011065285750439,0.005141249857842922,0.35
120,qpu_opportunity,1,0,77,classical,0.3661384783533855,0,0.3661384783533855,0.005057500093244016,0.35
120,qpu_opportunity,1,0,78,classical,1.0,1,0.12258157243853758,0.005279374890960753,0.35
120,qpu_opportunity,1,0,79,classical,0.0,0,0.0,0.005104795563966036,0.35
120,qpu_opportunity,1,0,80,classical,0.00770851541560303,0,0.00770851541560303,0.005232919938862324,0.35
120,qpu_opportunity,1,0,81,classical,1.0,1,0.09964265908238187,0.005466250004246831,0.35
120,qpu_opportunity,1,0,82,classical,1.0,1,0.2892050740589693,0.005246250075288117,0.35
120,qpu_opportunity,1,0,83,classical,1.0,1,0.5672535933843681,0.005344789824448526,0.35
120,qpu_opportunity,1,0,84,classical,1.0,1,0.5738292037900561,0.005197295104153454,0.35
120,qpu_opportunity,1,0,85,classical,0.3661384783533855,0,0.3661384783533855,0.005218959995545447,0.35
120,qpu_opportunity,1,0,86,classical,0.07667285363132327,0,0.07667285363132327,0.005050000036135316,0.35
120,qpu_opportunity,1,0,87,classical,0.022938913356155895,0,0.022938913356155895,0.0050322950119152665,0.35
120,qpu_opportunity,1,0,88,classical,0.1781676152188882,0,0.1781676152188882,0.00503333518281579,0.35
120,qpu_opportunity,1,0,89,classical,1.0,1,0.6705062888472065,0.005302084609866142,0.35
120,qpu_opportunity,1,0,90,classical,1.0,1,0.0062291686777490324,0.0052814552327618,0.35
120,qpu_opportunity,1,0,91,classical,0.08776832527186926,0,0.08776832527186926,0.0051491649355739355,0.35
120,qpu_opportunity,1,0,92,classical,1.0,1,0.9898353081192782,0.005227705114521086,0.35
120,qpu_opportunity,1,0,93,classical,1.0,1,1.0095172533607806,0.005338540067896247,0.35
120,qpu_opportunity,1,0,94,classical,0.00770851541560303,0,0.00770851541560303,0.005264999927021563,0.35
120,qpu_opportunity,1,0,95,classical,1.0,1,0.5672535933843681,0.005278125172480941,0.35
120,qpu_opportunity,1,0,96,classical,0.030647428771758925,0,0.030647428771758925,0.00499895540997386,0.35
120,qpu_opportunity,1,0,97,classical,1.0,1,0.2805253825192938,0.005463959532789886,0.35
120,qpu_opportunity,1,0,98,classical,0.022938913356155895,0,0.022938913356155895,0.005156040424481034,0.35
120,qpu_opportunity,1,0,99,classical,0.08005980985626623,0,0.08005980985626623,0.005241045146249235,0.35
120,qpu_opportunity,1,0,100,classical,1.0,1,0.014436959281245158,0.0053862499771639705,0.35
120,qpu_opportunity,1,0,101,classical,0.0,0,0.0,0.005253750132396817,0.35
120,qpu_opportunity,1,0,102,classical,1.0,1,0.2892050740589693,0.005327289691194892,0.35
120,qpu_opportunity,1,0,103,classical,0.2011065285750439,0,0.2011065285750439,0.0053181248949840665,0.35
120,qpu_opportunity,1,0,104,classical,1.0,1,0.09964265908238187,0.005300419870764017,0.35
120,qpu_opportunity,1,0,105,classical,1.0,1,0.3827068269566472,0.0053781247697770596,0.35
120,qpu_opportunity,1,0,106,classical,0.0,0,0.0,0.005456460057757795,0.35
120,qpu_opportunity,1,0,107,classical,1.0,1,0.31214398741512517,0.0053535448387265205,0.35
120,qpu_opportunity,1,0,108,classical,1.0,1,0.5749621087999711,0.005234795389696956,0.35
120,qpu_opportunity,1,0,109,classical,0.06846506302782733,0,0.06846506302782733,0.005249165114946663,0.35
120,qpu_opportunity,1,0,110,classical,1.0,1,0.31214398741512517,0.0052262499229982495,0.35
120,qpu_opportunity,1,0,111,classical,0.1781676152188882,0,0.1781676152188882,0.005031040054745972,0.35
120,qpu_opportunity,1,0,112,classical,1.0,1,0.5738292037900561,0.005264795036055148,0.35
120,qpu_opportunity,1,0,113,classical,0.0,0,0.0,0.005119374836795032,0.35
120,qpu_opportunity,1,0,114,classical,1.0,1,0.0062291686777490324,0.005160834989510477,0.35
120,qpu_opportunity,1,0,115,classical,0.08005980985626623,0,0.08005980985626623,0.005227709771133959,0.35
120,qpu_opportunity,1,0,116,classical,0.07667285363132327,0,0.07667285363132327,0.004811040125787258,0.35
120,qpu_opportunity,1,0,117,classical,1.0,1,1.0254569702220118,0.005087295430712402,0.35
120,qpu_opportunity,1,0,118,classical,1.0,1,1.0439242896109315,0.005084585282020271,0.35
120,qpu_opportunity,1,0,119,classical,0.022938913356155895,0,0.022938913356155895,0.0050152052426710725,0.35
120,qpu_opportunity,1,1,0,classical,1.0,1,0.31214398741512517,0.0053181248949840665,0.35
120,qpu_opportunity,1,1,1,classical,1.0,1,0.12258157243853758,0.00515979016199708,0.35
120,qpu_opportunity,1,1,2,classical,1.0,1,0.09964265908238187,0.005125210154801607,0.35
120,qpu_opportunity,1,1,3,classical,0.00770851541560303,0,0.00770851541560303,0.005091670318506658,0.35
120,qpu_opportunity,1,1,4,classical,0.06846506302782733,0,0.06846506302782733,0.005170624935999513,0.35
120,qpu_opportunity,1,1,5,classical,0.08005980985626623,0,0.08005980985626623,0.004883955116383731,0.35
120,qpu_opportunity,1,1,6,classical,1.0,1,0.31214398741512517,0.005049585015513003,0.35
120,qpu_opportunity,1,1,7,classical,0.0,0,0.0,0.005009165033698082,0.35
120,qpu_opportunity,1,1,8,classical,0.08005980985626623,0,0.08005980985626623,0.005034165224060416,0.35
120,qpu_opportunity,1,1,9,classical,1.0,1,0.49490229894370485,0.005243960185907781,0.35
120,qpu_opportunity,1,1,10,classical,0.06846506302782733,0,0.06846506302782733,0.00511958496645093,0.35
120,qpu_opportunity,1,1,11,classical,0.0,0,0.0,0.0051818747306242585,0.35
120,qpu_opportunity,1,1,12,classical,1.0,1,1.1710140943750618,0.005273330025374889,0.35
120,qpu_opportunity,1,1,13,classical,1.0,1,0.2892050740589693,0.005519999540410936,0.35
120,qpu_opportunity,1,1,14,classical,0.08005980985626623,0,0.08005980985626623,0.004978124634362757,0.35
120,qpu_opportunity,1,1,15,classical,1.0,1,0.3873128794215912,0.004986874992027879,0.35
120,qpu_opportunity,1,1,16,classical,1.0,1,0.0062291686777490324,0.005136874970048666,0.35
120,qpu_opportunity,1,1,17,classical,1.0,1,0.3827068269566472,0.005164165049791336,0.35
120,qpu_opportunity,1,1,18,classical,1.0,1,0.28873317312278957,0.005270830006338656,0.35
120,qpu_opportunity,1,1,19,classical,0.06846506302782733,0,0.06846506302782733,0.005042914999648929,0.35
120,qpu_opportunity,1,1,20,classical,0.2011065285750439,0,0.2011065285750439,0.005123959854245186,0.35
120,qpu_opportunity,1,1,21,classical,1.0,1,1.150282180353257,0.005227084620855749,0.35
120,qpu_opportunity,1,1,22,classical,0.030647428771758925,0,0.030647428771758925,0.005253750132396817,0.35
120,qpu_opportunity,1,1,23,classical,0.06846506302782733,0,0.06846506302782733,0.0047616701340302825,0.35
120,qpu_opportunity,1,1,24,classical,0.0,0,0.0,0.004693539813160896,0.35
120,qpu_opportunity,1,1,25,classical,0.1781676152188882,0,0.1781676152188882,0.004814164713025093,0.35
120,qpu_opportunity,1,1,26,classical,0.06846506302782733,0,0.06846506302782733,0.004923124797642231,0.35
120,qpu_opportunity,1,1,27,classical,0.2011065285750439,0,0.2011065285750439,0.005099165136925876,0.35
120,qpu_opportunity,1,1,28,classical,1.0,1,0.6915349106315613,0.00514896004460752,0.35
120,qpu_opportunity,1,1,29,classical,0.3661384783533855,0,0.3661384783533855,0.005366459954530001,0.35
120,qpu_opportunity,1,1,30,classical,0.00770851541560303,0,0.00770851541560303,0.004976874915882945,0.35
120,qpu_opportunity,1,1,31,classical,1.0,1,0.0062291686777490324,0.005219579907134175,0.35
120,qpu_opportunity,1,1,32,classical,0.00770851541560303,0,0.00770851541560303,0.005348959821276367,0.35
120,qpu_opportunity,1,1,33,classical,1.0,1,0.014436959281245158,0.0052231247536838055,0.35
120,qpu_opportunity,1,1,34,classical,0.0,0,0.0,0.005374164902605116,0.35
120,qpu_opportunity,1,1,35,classical,1.0,1,0.12258157243853758,0.005350204883143306,0.35
120,qpu_opportunity,1,1,36,classical,0.00770851541560303,0,0.00770851541560303,0.005167705239728093,0.35
120,qpu_opportunity,1,1,37,classical,0.00770851541560303,0,0.00770851541560303,0.005321460193954408,0.35
120,qpu_opportunity,1,1,38,classical,1.0,1,0.0062291686777490324,0.005397914792411029,0.35
120,qpu_opportunity,1,1,39,classical,0.0,0,0.0,0.005151249933987856,0.35
120,qpu_opportunity,1,1,40,classical,0.3661384783533855,0,0.3661384783533855,0.0053893751464784145,0.35
120,qpu_opportunity,1,1,41,classical,0.1781676152188882,0,0.1781676152188882,0.0053360400488600135,0.35
120,qpu_opportunity,1,1,42,classical,0.022938913356155895,0,0.022938913356155895,0.005152914673089981,0.35
120,qpu_opportunity,1,1,43,classical,0.00770851541560303,0,0.00770851541560303,0.00514000013936311,0.35
120,qpu_opportunity,1,1,44,classical,1.0,1,0.3039025840033074,0.005275419680401683,0.35
120,qpu_opportunity,1,1,45,classical,1.0,1,0.6915349106315613,0.005392294842749834,0.35
120,qpu_opportunity,1,1,46,classical,0.3661384783533855,0,0.3661384783533855,0.0056479149498045444,0.35
120,qpu_opportunity,1,1,47,classical,0.0,0,0.0,0.005351040163077414,0.35
120,qpu_opportunity,1,1,48,classical,0.1781676152188882,0,0.1781676152188882,0.005194790428504348,0.35
120,qpu_opportunity,1,1,49,classical,0.08776832527186926,0,0.08776832527186926,0.005264579667709768,0.35
120,qpu_opportunity,1,1,50,classical,0.00770851541560303,0,0.00770851541560303,0.005116249667480588,0.35
120,qpu_opportunity,1,1,51,classical,0.06846506302782733,0,0.06846506302782733,0.005077500245533884,0.35
120,qpu_opportunity,1,1,52,classical,0.06846506302782733,0,0.06846506302782733,0.005173335084691644,0.35
120,qpu_opportunity,1,1,53,classical,1.0,1,0.7378036321622315,0.005221664905548096,0.35
120,qpu_opportunity,1,1,54,classical,0.1781676152188882,0,0.1781676152188882,0.00509083503857255,0.35
120,qpu_opportunity,1,1,55,classical,1.0,1,0.3198525028307282,0.005470204632729292,0.35
120,qpu_opportunity,1,1,56,classical,0.06846506302782733,0,0.06846506302782733,0.005085000302642584,0.35
120,qpu_opportunity,1,1,57,classical,0.1781676152188882,0,0.1781676152188882,0.005154790123924613,0.35
120,qpu_opportunity,1,1,58,classical,0.08005980985626623,0,0.08005980985626623,0.005168954958207905,0.35
120,qpu_opportunity,1,1,59,classical,0.06846506302782733,0,0.06846506302782733,0.005290834815241396,0.35
120,qpu_opportunity,1,1,60,classical,1.0,1,0.9898353081192782,0.005445205024443567,0.35
120,qpu_opportunity,1,1,61,classical,1.0,1,0.5508902904339003,0.00550479453522712,0.35
120,qpu_opportunity,1,1,62,classical,0.0,0,0.0,0.005044585559517145,0.35
120,qpu_opportunity,1,1,63,classical,1.0,1,0.6343468302124198,0.0055712496396154165,0.35
120,qpu_opportunity,1,1,64,classical,0.1781676152188882,0,0.1781676152188882,0.005676249857060611,0.35
120,qpu_opportunity,1,1,65,classical,1.0,1,0.6343468302124198,0.0055135448928922415,0.35
120,qpu_opportunity,1,1,66,classical,0.2011065285750439,0,0.2011065285750439,0.005412500468082726,0.35
120,qpu_opportunity,1,1,67,classical,1.0,1,0.2969135894745723,0.0055018754210323095,0.35
120,qpu_opportunity,1,1,68,classical,0.030647428771758925,0,0.030647428771758925,0.005420205416157842,0.35
120,qpu_opportunity,1,1,69,classical,1.0,1,0.6130099544950551,0.00546208000741899,0.35
120,qpu_opportunity,1,1,70,classical,1.0,1,1.150282180353257,0.005477499798871577,0.35
120,qpu_opportunity,1,1,71,classical,0.2011065285750439,0,0.2011065285750439,0.005385625408962369,0.35
120,qpu_opportunity,1,1,72,classical,1.0,1,0.0062291686777490324,0.0055147899547591805,0.35
120,qpu_opportunity,1,1,73,classical,1.0,1,0.9582945304218095,0.005243539926595986,0.35
120,qpu_opportunity,1,1,74,classical,0.022938913356155895,0,0.022938913356155895,0.004961455124430358,0.35
120,qpu_opportunity,1,1,75,classical,0.07667285363132327,0,0.07667285363132327,0.005184375331737101,0.35
120,qpu_opportunity,1,1,76,classical,1.0,1,0.014436959281245158,0.005317500326782465,0.35
120,qpu_opportunity,1,1,77,classical,1.0,1,0.014436959281245158,0.005292499554343522,0.35
120,qpu_opportunity,1,1,78,classical,1.0,1,0.5672535933843681,0.005238750018179417,0.35
120,qpu_opportunity,1,1,79,classical,1.0,1,0.28873317312278957,0.005243954947218299,0.35
120,qpu_opportunity,1,1,80,classical,0.00770851541560303,0,0.00770851541560303,0.00496083521284163,0.35
120,qpu_opportunity,1,1,81,classical,0.06846506302782733,0,0.06846506302782733,0.0054991652723401785,0.35
120,qpu_opportunity,1,1,82,classical,0.00770851541560303,0,0.00770851541560303,0.005182710010558367,0.35
120,qpu_opportunity,1,1,83,classical,1.0,1,0.5189094723513364,0.005421455134637654,0.35
120,qpu_opportunity,1,1,84,classical,0.08776832527186926,0,0.08776832527186926,0.005087709869258106,0.35
120,qpu_opportunity,1,1,85,classical,1.0,1,0.014436959281245158,0.005503749707713723,0.35
120,qpu_opportunity,1,1,86,classical,0.030647428771758925,0,0.030647428771758925,0.005375624750740826,0.35
120,qpu_opportunity,1,1,87,classical,1.0,1,0.9265788415985748,0.005408124998211861,0.35
120,qpu_opportunity,1,1,88,classical,1.0,1,1.1710140943750618,0.005348125123418868,0.35
120,qpu_opportunity,1,1,89,classical,0.2011065285750439,0,0.2011065285750439,0.005302914651110768,0.35
120,qpu_opportunity,1,1,90,classical,1.0,1,0.2805253825192938,0.005417295033112168,0.35
120,qpu_opportunity,1,1,91,classical,1.0,1,0.6916441175965431,0.005231664981693029,0.35
120,qpu_opportunity,1,1,92,classical,1.0,1,0.6574413289260497,0.005236039869487286,0.35
120,qpu_opportunity,1,1,93,classical,1.0,1,0.6343468302124198,0.005221044993959367,0.35
120,qpu_opportunity,1,1,94,classical,1.0,1,0.28873317312278957,0.005257080192677677,0.35
120,qpu_opportunity,1,1,95,classical,0.00770851541560303,0,0.00770851541560303,0.005042084958404303,0.35
120,qpu_opportunity,1,1,96,classical,0.08005980985626623,0,0.08005980985626623,0.004974789917469025,0.35
120,qpu_opportunity,1,1,97,classical,1.0,1,0.5672535933843681,0.005237499717622995,0.35
120,qpu_opportunity,1,1,98,classical,0.0,0,0.0,0.004963329993188381,0.35
120,qpu_opportunity,1,1,99,classical,1.0,1,0.5189094723513364,0.0053920847130939364,0.35
120,qpu_opportunity,1,1,100,classical,1.0,1,0.92606456004944,0.005377919878810644,0.35
120,qpu_opportunity,1,1,101,classical,0.022938913356155895,0,0.022938913356155895,0.005207290523685515,0.35
120,qpu_opportunity,1,1,102,classical,1.0,1,0.41025179277774715,0.005362704978324473,0.35
120,qpu_opportunity,1,1,103,classical,0.030647428771758925,0,0.030647428771758925,0.005221454775892198,0.35
120,qpu_opportunity,1,1,104,classical,1.0,1,0.12258157243853758,0.005378545029088855,0.35
120,qpu_opportunity,1,1,105,classical,0.07667285363132327,0,0.07667285363132327,0.005377079942263663,0.35
120,qpu_opportunity,1,1,106,classical,0.06846506302782733,0,0.06846506302782733,0.0051483348943293095,0.35
120,qpu_opportunity,1,1,107,classical,0.2011065285750439,0,0.2011065285750439,0.005345834651961923,0.35
120,qpu_opportunity,1,1,108,classical,1.0,1,0.6916441175965431,0.00557916471734643,0.35
120,qpu_opportunity,1,1,109,classical,1.0,1,0.6130099544950551,0.00539853994268924,0.35
120,qpu_opportunity,1,1,110,classical,1.0,1,0.6915349106315613,0.005329999839887023,0.35
120,qpu_opportunity,1,1,111,classical,1.0,1,0.2969135894745723,0.005332709988579154,0.35
120,qpu_opportunity,1,1,112,classical,1.0,1,0.3039025840033074,0.00532603997271508,0.35
120,qpu_opportunity,1,1,113,classical,0.06846506302782733,0,0.06846506302782733,0.00521250010933727,0.35
120,qpu_opportunity,1,1,114,classical,0.06846506302782733,0,0.06846506302782733,0.005075624794699252,0.35
120,qpu_opportunity,1,1,115,classical,0.06846506302782733,0,0.06846506302782733,0.005307914689183235,0.35
120,qpu_opportunity,1,1,116,classical,0.0,0,0.0,0.00516333500854671,0.35
120,qpu_opportunity,1,1,117,classical,1.0,1,0.48719378352810183,0.005588959902524948,0.35
120,qpu_opportunity,1,1,118,classical,0.0,0,0.0,0.005136039690114558,0.35
120,qpu_opportunity,1,1,119,classical,1.0,1,0.7378036321622315,0.00535833474714309,0.35
120,qpu_opportunity,1,2,0,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,1,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,2,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,3,qpu_A,1.0,1,0.00770851541560303,1.3824,0.35
120,qpu_opportunity,1,2,4,qpu_A,1.0,1,0.06846506302782733,1.3824,0.35
120,qpu_opportunity,1,2,5,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,6,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,7,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,8,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,9,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,10,qpu_A,1.0,1,0.0,1.3824,0.35
120,qpu_opportunity,1,2,11,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,12,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,13,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,14,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,15,qpu_A,0.08005980985626623,0,0.08005980985626623,0.2074,0.35
120,qpu_opportunity,1,2,16,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,17,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,18,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,19,qpu_A,1.0,1,0.022938913356155895,1.3824,0.35
120,qpu_opportunity,1,2,20,qpu_A,1.0,1,0.0,1.3824,0.35
120,qpu_opportunity,1,2,21,qpu_A,1.0,1,0.00770851541560303,1.3824,0.35
120,qpu_opportunity,1,2,22,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,23,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,24,qpu_A,1.0,1,0.0,1.3824,0.35
120,qpu_opportunity,1,2,25,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,26,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,27,qpu_A,0.07667285363132327,0,0.07667285363132327,0.2074,0.35
120,qpu_opportunity,1,2,28,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,29,qpu_A,1.0,1,0.0,1.3824,0.35
120,qpu_opportunity,1,2,30,qpu_A,0.022938913356155895,0,0.022938913356155895,0.2074,0.35
120,qpu_opportunity,1,2,31,qpu_A,0.030647428771758925,0,0.030647428771758925,0.2074,0.35
120,qpu_opportunity,1,2,32,qpu_A,0.06846506302782733,0,0.06846506302782733,0.2074,0.35
120,qpu_opportunity,1,2,33,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,34,qpu_A,1.0,1,0.0,1.3824,0.35
120,qpu_opportunity,1,2,35,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,36,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,37,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,38,qpu_A,0.022938913356155895,0,0.022938913356155895,0.2074,0.35
120,qpu_opportunity,1,2,39,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,40,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,41,qpu_A,0.0,0,0.0,0.2074,0.35
