experiment,workload,seed,method,cfg_placement,quality_loss,delay_s,deadline_miss,infeasible,energy_j,money,cost_scalar,realized_fail,utility,utility_p10
revision_queue_envelope,vqc_cancer,2,hand_designed,qpu_A,0.06624999999999999,243.5147664735251,0.8,0.0,5.5120000000000005,0.0015359999999999998,243.6246384735251,0.0,-10.9504181490524,-34.2024676309263
revision_queue_envelope,vqc_cancer,2,always_simulator,local_sim,0.06937499999999998,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.06940390535870695,-0.07503882004146183
revision_queue_envelope,vqc_cancer,2,classical_only,classical,0.050000000000000044,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.050105795073762074,-0.05013979279262532
revision_queue_envelope,vqc_cancer,2,oracle_placement,classical,0.050000000000000044,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.050105795073762074,-0.05013979279262532
revision_queue_envelope,vqc_cancer,3,random,classical,0.0625,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.06260661450262543,-0.06264451361048892
revision_queue_envelope,vqc_cancer,3,sequential,qpu_B,0.05125000000000004,284.2410437193464,0.65,0.0,5.384,0.00038399999999999996,284.29254771934643,0.0,-26.12447521725354,-109.58968883145239
revision_queue_envelope,vqc_cancer,3,joint_bo,classical,0.0625,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.06260661450262543,-0.06264451361048892
revision_queue_envelope,vqc_cancer,3,joint_mf,local_sim,0.05312500000000003,0.0005120000000000001,0.0,0.0,0.004096000000000001,0.0,0.0005365760000000001,0.0,-0.05318209547699578,-0.0625491564757661
revision_queue_envelope,vqc_cancer,3,accuracy_only,qpu_B,0.06375,194.61899121928872,0.75,0.0,5.128,0.00012800000000000002,194.65615921928875,0.0,-16.768875947719117,-38.807513639802146
revision_queue_envelope,vqc_cancer,3,hand_designed,qpu_A,0.06000000000000001,568.4685852823031,0.75,0.0,5.5120000000000005,0.0015359999999999998,568.5784572823031,0.0,-51.11243354567874,-217.14528183054514
revision_queue_envelope,vqc_cancer,3,always_simulator,local_sim,0.060625000000000005,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.06065354773849788,-0.06254042110545184
revision_queue_envelope,vqc_cancer,3,classical_only,classical,0.0625,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.06260661450262543,-0.06264451361048892
revision_queue_envelope,vqc_cancer,3,oracle_placement,classical,0.0625,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.06260661450262543,-0.06264451361048892
revision_queue_envelope,vqc_cancer,4,random,classical,0.025000000000000022,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.025102969554201316,-0.025137956714239705
revision_queue_envelope,vqc_cancer,4,sequential,local_sim,0.026250000000000016,0.0007679999999999999,0.0,0.0,0.006143999999999999,0.0,0.0008048640000000001,0.0,-0.026338416077275474,-0.026370219466208645
revision_queue_envelope,vqc_cancer,4,joint_bo,remote_sim,0.028750000000000008,0.029515734390124844,0.0,0.0,9.599999999999999e-05,3.84e-12,0.029516310582124845,0.0,-0.03065124141700904,-0.04012528007966568
revision_queue_envelope,vqc_cancer,4,joint_mf,classical,0.025000000000000022,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.025102969554201316,-0.025137956714239705
revision_queue_envelope,vqc_cancer,4,accuracy_only,classical,0.025000000000000022,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.025102969554201316,-0.025137956714239705
revision_queue_envelope,vqc_cancer,4,hand_designed,qpu_A,0.07374999999999995,187.0223880174411,0.75,0.0,5.5120000000000005,0.0015359999999999998,187.1322600174411,0.0,-10.9270587718248,-23.425776045592116
revision_queue_envelope,vqc_cancer,4,always_simulator,local_sim,0.07499999999999996,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.0750292214472342,-0.07503985026443155
revision_queue_envelope,vqc_cancer,4,classical_only,classical,0.025000000000000022,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.025102969554201316,-0.025137956714239705
revision_queue_envelope,vqc_cancer,4,oracle_placement,classical,0.025000000000000022,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.025102969554201316,-0.025137956714239705
revision_queue_envelope,vqc_cancer,5,random,classical,0.07499999999999996,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.07511738937558628,-0.07514533921860073
revision_queue_envelope,vqc_cancer,5,sequential,remote_sim,0.0625,0.028571831761038828,0.0,0.0,0.000144,5.7600000000000005e-12,0.028572696049038827,0.0,-0.06416725664504996,-0.06560580381553374
revision_queue_envelope,vqc_cancer,5,joint_bo,classical,0.07499999999999996,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.07511738937558628,-0.07514533921860073
revision_queue_envelope,vqc_cancer,5,joint_mf,classical,0.07499999999999996,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.07511738937558628,-0.07514533921860073
revision_queue_envelope,vqc_cancer,5,accuracy_only,qpu_B,0.075,150.02124625749164,0.75,0.0,5.384,0.00038399999999999996,150.07275025749163,0.0,-7.705322610689111,-13.564022943599264
revision_queue_envelope,vqc_cancer,5,hand_designed,qpu_A,0.11375000000000002,462.41195961997647,0.75,0.0,5.5120000000000005,0.0015359999999999998,462.52183161997647,0.0,-26.80676650985992,-49.48397441302488
revision_queue_envelope,vqc_cancer,5,always_simulator,local_sim,0.113125,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.11315417194047528,-0.1125417715262167
revision_queue_envelope,vqc_cancer,5,classical_only,classical,0.07499999999999996,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.07511738937558628,-0.07514533921860073
revision_queue_envelope,vqc_cancer,5,oracle_placement,classical,0.07499999999999996,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.07511738937558628,-0.07514533921860073
revision_queue_envelope,vqc_cancer,6,random,classical,0.0625,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.0626064420667069,-0.06265842726350494
revision_queue_envelope,vqc_cancer,6,sequential,local_sim,0.07499999999999996,0.0007679999999999999,0.0,0.0,0.006143999999999999,0.0,0.0008048640000000001,0.0,-0.07508227471893526,-0.07510168103921325
revision_queue_envelope,vqc_cancer,6,joint_bo,local_sim,0.06375,0.0030719999999999996,0.0,0.0,0.024575999999999997,0.0,0.0032194560000000003,0.0,-0.06407909887574123,-0.0642412616525457
revision_queue_envelope,vqc_cancer,6,joint_mf,classical,0.0625,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.0626064420667069,-0.06265842726350494
revision_queue_envelope,vqc_cancer,6,accuracy_only,classical,0.0625,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.0626064420667069,-0.06265842726350494
revision_queue_envelope,vqc_cancer,6,hand_designed,qpu_A,0.07499999999999997,477.2041710200165,0.95,0.0,5.5120000000000005,0.0015359999999999998,477.31404302001664,0.0,-25.93622928296032,-71.5110329236266
revision_queue_envelope,vqc_cancer,6,always_simulator,local_sim,0.07499999999999997,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.0750284928500827,-0.08751595048255348
revision_queue_envelope,vqc_cancer,6,classical_only,classical,0.0625,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.0626064420667069,-0.06265842726350494
revision_queue_envelope,vqc_cancer,6,oracle_placement,classical,0.0625,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.0626064420667069,-0.06265842726350494
revision_queue_envelope,vqc_cancer,7,random,local_sim,0.07499999999999996,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.07502600363467712,-0.07503509415640298
revision_queue_envelope,vqc_cancer,7,sequential,classical,0.07499999999999996,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.07510815632690733,-0.07514512297159787
revision_queue_envelope,vqc_cancer,7,joint_bo,classical,0.07499999999999996,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.07510815632690733,-0.07514512297159787
revision_queue_envelope,vqc_cancer,7,joint_mf,local_sim,0.07374999999999995,0.00038399999999999996,0.0,0.0,0.0030719999999999996,0.0,0.00040243200000000004,0.0,-0.07378900545201572,-0.07505190228321534
revision_queue_envelope,vqc_cancer,7,accuracy_only,classical,0.07499999999999996,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.07510815632690733,-0.07514512297159787
revision_queue_envelope,vqc_cancer,7,hand_designed,qpu_A,0.07062499999999997,583.6226223470037,0.65,0.0,5.5120000000000005,0.0015359999999999998,583.7324943470037,0.0,-44.5731035038909,-83.08029528240903
revision_queue_envelope,vqc_cancer,7,always_simulator,local_sim,0.07499999999999996,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.07502600363467712,-0.07503509415640298
revision_queue_envelope,vqc_cancer,7,classical_only,classical,0.07499999999999996,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.07510815632690733,-0.07514512297159787
revision_queue_envelope,vqc_cancer,7,oracle_placement,classical,0.07499999999999996,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.07510815632690733,-0.07514512297159787
revision_queue_envelope,vqc_cancer,8,random,local_sim,0.023125000000000007,0.0015359999999999998,0.0,0.0,0.012287999999999999,0.0,0.0016097280000000002,0.0,-0.023291688857840588,-0.02521307941605569
revision_queue_envelope,vqc_cancer,8,sequential,remote_sim,0.014999999999999968,0.048160385171012024,0.0,0.0,9.599999999999999e-05,3.84e-12,0.048160961363012025,0.0,-0.017897995112070086,-0.028987774899146078
revision_queue_envelope,vqc_cancer,8,joint_bo,classical,0.03749999999999998,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.03759658830302341,-0.03763488052802752
revision_queue_envelope,vqc_cancer,8,joint_mf,local_sim,0.01124999999999996,0.0030719999999999996,0.0,0.0,0.024575999999999997,0.0,0.0032194560000000003,0.0,-0.01158337771568113,-0.012937552738674625
revision_queue_envelope,vqc_cancer,8,accuracy_only,qpu_A,0.012499999999999956,524.9960508345686,0.9,0.2,11.144000000000002,0.018432,525.9845148345686,0.0,-38.87811285711895,-86.65725593599944
revision_queue_envelope,vqc_cancer,8,hand_designed,qpu_A,0.05062500000000003,370.34202420245254,0.6,0.0,5.5120000000000005,0.0015359999999999998,370.45189620245253,0.0,-26.90176190712169,-93.48602375891517
revision_queue_envelope,vqc_cancer,8,always_simulator,local_sim,0.05062500000000003,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.050654483279294206,-0.05128999484885676
revision_queue_envelope,vqc_cancer,8,classical_only,classical,0.03749999999999998,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.03759658830302341,-0.03763488052802752
revision_queue_envelope,vqc_cancer,8,oracle_placement,classical,0.03749999999999998,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.03759658830302341,-0.03763488052802752
revision_queue_envelope,vqc_cancer,9,random,local_sim,0.048125000000000036,0.0015359999999999998,0.0,0.0,0.012287999999999999,0.0,0.0016097280000000002,0.0,-0.04831546493333414,-0.050225174490869356
revision_queue_envelope,vqc_cancer,9,sequential,local_sim,0.038749999999999986,0.0015359999999999998,0.0,0.0,0.012287999999999999,0.0,0.0016097280000000002,0.0,-0.03894046493333409,-0.038997204477176986
revision_queue_envelope,vqc_cancer,9,joint_bo,classical,0.050000000000000044,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.050108719110320755,-0.050143820705138134
revision_queue_envelope,vqc_cancer,9,joint_mf,local_sim,0.040624999999999994,0.002304,0.0,0.0,0.018432,0.0,0.002414592,0.0,-0.04091069740000115,-0.05031749443775222
revision_queue_envelope,vqc_cancer,9,accuracy_only,remote_sim,0.03749999999999998,0.026497501751994175,0.0,0.0,9.599999999999999e-05,3.84e-12,0.026498077943994176,0.0,-0.039555496341338994,-0.041188638085986856
revision_queue_envelope,vqc_cancer,9,hand_designed,qpu_A,0.0625,572.3546718942542,0.9,0.0,5.5120000000000005,0.0015359999999999998,572.4645438942542,0.0,-27.708916648044333,-82.9509532809098
revision_queue_envelope,vqc_cancer,9,always_simulator,local_sim,0.0625,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.06253131669833262,-0.06254131278605438
revision_queue_envelope,vqc_cancer,9,classical_only,classical,0.050000000000000044,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.050108719110320755,-0.050143820705138134
revision_queue_envelope,vqc_cancer,9,oracle_placement,classical,0.050000000000000044,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.050108719110320755,-0.050143820705138134
revision_queue_envelope,vqc_cancer,10,random,classical,0.050000000000000044,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.05011150551061796,-0.0501488247309141
revision_queue_envelope,vqc_cancer,10,sequential,local_sim,0.05750000000000001,0.0030719999999999996,0.0,0.0,0.024575999999999997,0.0,0.0032194560000000003,0.0,-0.05784858972678066,-0.07536024263320017
revision_queue_envelope,vqc_cancer,10,joint_bo,local_sim,0.050000000000000044,0.0007679999999999999,0.0,0.0,0.006143999999999999,0.0,0.0008048640000000001,0.0,-0.0500871474316952,-0.0501146582086654
revision_queue_envelope,vqc_cancer,10,joint_mf,classical,0.050000000000000044,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.05011150551061796,-0.0501488247309141
revision_queue_envelope,vqc_cancer,10,accuracy_only,qpu_A,0.052500000000000026,304.91398042872237,0.8,0.0,5.128,0.00038399999999999996,304.96394842872246,0.0,-22.880188957577733,-46.79279549863169
revision_queue_envelope,vqc_cancer,10,hand_designed,qpu_A,0.08499999999999999,537.1801575919159,0.85,0.0,5.5120000000000005,0.0015359999999999998,537.2900295919158,0.0,-37.30769695886786,-52.89404212309137
revision_queue_envelope,vqc_cancer,10,always_simulator,local_sim,0.08625000000000001,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.0862782467157471,-0.08753862941872476
revision_queue_envelope,vqc_cancer,10,classical_only,classical,0.050000000000000044,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.05011150551061796,-0.0501488247309141
revision_queue_envelope,vqc_cancer,10,oracle_placement,local_sim,0.050000000000000044,0.0007679999999999999,0.0,0.0,0.006143999999999999,0.0,0.0008048640000000001,0.0,-0.0500871474316952,-0.0501146582086654
revision_queue_envelope,vqc_cancer,11,random,remote_sim,0.061875,0.04008609533225749,0.0,0.0,4.7999999999999994e-05,1.92e-12,0.04008638342825748,0.0,-0.0646113855901256,-0.07839598701034145
revision_queue_envelope,vqc_cancer,11,sequential,local_sim,0.06937499999999999,0.0005120000000000001,0.0,0.0,0.004096000000000001,0.0,0.0005365760000000001,0.0,-0.06943415157805198,-0.08756510304181997
revision_queue_envelope,vqc_cancer,11,joint_bo,remote_sim,0.06624999999999999,0.04008603133225748,0.0,0.0,3.2000000000000005e-05,1.2800000000000004e-12,0.04008622339625749,0.0,-0.06898628523617831,-0.07761978444889407
revision_queue_envelope,vqc_cancer,11,joint_mf,remote_sim,0.07749999999999999,0.040085967332257486,0.0,0.0,1.6000000000000003e-05,6.400000000000002e-13,0.040086063364257477,0.0,-0.08023618488223104,-0.09026558161007964
revision_queue_envelope,vqc_cancer,11,accuracy_only,local_sim,0.0625,0.00038399999999999996,0.0,0.0,0.0030719999999999996,0.0,0.00040243200000000004,0.0,-0.06254436368353901,-0.06256142099243547
revision_queue_envelope,vqc_cancer,11,hand_designed,qpu_A,0.09062499999999998,291.7200351602892,0.7,0.0,5.5120000000000005,0.0015359999999999998,291.8299071602893,0.05,-13.766483332362023,-39.48860874752445
revision_queue_envelope,vqc_cancer,11,always_simulator,local_sim,0.06999999999999998,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.07002957578902597,-0.07629129262923863
revision_queue_envelope,vqc_cancer,11,classical_only,classical,0.1,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.10010427447654728,-0.10014408945810842
revision_queue_envelope,vqc_cancer,11,oracle_placement,local_sim,0.06624999999999999,0.0005120000000000001,0.0,0.0,0.004096000000000001,0.0,0.0005365760000000001,0.0,-0.06630915157805198,-0.0750651030418199
revision_queue_envelope,qaoa_channel,0,random,classical,0.0,0.005542041501030326,0.0,0.0,0.04433633200824261,0.0,0.005808059493079781,0.0,-0.0005672551853264372,-0.0007574199582297745
revision_queue_envelope,qaoa_channel,0,sequential,remote_sim,0.0,0.10306642479531287,0.0,0.0,1.2622880000000003,5.049152e-08,0.11064267737131288,0.0,-0.01368660001455121,-0.019289528269702694
revision_queue_envelope,qaoa_channel,0,joint_bo,local_sim,0.0,0.30491199999999996,0.05,0.0,2.4392959999999997,0.0,0.31954777600000006,0.0,-0.13280549938342184,-0.04918625095688824
revision_queue_envelope,qaoa_channel,0,joint_mf,remote_sim,0.0,0.05880095821293648,0.0,0.0,1.2684320000000002,5.073728e-08,0.0664140870769365,0.0,-0.011694700233754334,-0.01426477775195559
revision_queue_envelope,qaoa_channel,0,accuracy_only,qpu_A,0.0,10135.176870950403,1.0,0.0,5.5120000000000005,0.0015359999999999998,10135.2867429504,0.0,-607.9634270142735,-1591.72251176331
revision_queue_envelope,qaoa_channel,0,hand_designed,qpu_A,0.0,11329.034806133152,1.0,0.75,220.48000000000002,0.061439999999999995,11333.42968613315,0.05,-985.9514520388482,-2379.649710097443
revision_queue_envelope,qaoa_channel,0,always_simulator,local_sim,0.0012188372346784641,3.982159999999999,0.9,0.0,31.857279999999992,0.0,4.173303680000001,0.0,-2.229021330426733,-2.517600490367767
revision_queue_envelope,qaoa_channel,0,classical_only,classical,0.0,0.005615655885776505,0.0,0.0,0.04492524708621204,0.0,0.005885207368293777,0.0,-0.0005742403937180737,-0.0007543453583368294
revision_queue_envelope,qaoa_channel,0,oracle_placement,classical,0.0,0.005551229492994025,0.0,0.0,0.0444098359439522,0.0,0.005817688508657739,0.0,-0.0005693215980339806,-0.0007834314619191938
revision_queue_envelope,qaoa_channel,1,random,classical,0.011966714023658547,0.005548052198719233,0.0,0.0,0.044384417589753866,0.0,0.005814358704257757,0.0,-0.012569998869452894,-0.01288736689326407
revision_queue_envelope,qaoa_channel,1,sequential,local_sim,0.0,23.79296,1.0,0.45,190.34368,0.0,24.935022080000003,0.0,-7.39595210245852,-10.690514978824568
revision_queue_envelope,qaoa_channel,1,joint_bo,classical,0.011966714023658547,0.00555514550069347,0.0,0.0,0.04444116400554776,0.0,0.005821792484726756,0.0,-0.012572060614128574,-0.01287047357290156
revision_queue_envelope,qaoa_channel,1,joint_mf,classical,0.011966714023658547,0.0055379270343109965,0.0,0.0,0.04430341627448797,0.0,0.005803747531957925,0.0,-0.012569391501089083,-0.012855439022149404
revision_queue_envelope,qaoa_channel,1,accuracy_only,remote_sim,0.0,0.2804212272097318,0.0,0.0,1.2622880000000003,5.049152e-08,0.28799747978573176,0.05,-0.02335927775552952,-0.03279600297715653
revision_queue_envelope,qaoa_channel,1,hand_designed,qpu_A,0.023933428047317094,15874.441260685364,1.0,0.75,220.48000000000002,0.061439999999999995,15878.836140685362,0.1,-1229.677201388496,-3030.76351341607
revision_queue_envelope,qaoa_channel,1,always_simulator,local_sim,0.005983357011829274,3.982159999999999,0.8,0.0,31.857279999999992,0.0,4.173303680000001,0.0,-2.040850680244917,-2.646222752792646
revision_queue_envelope,qaoa_channel,1,classical_only,classical,0.011966714023658547,0.0054916250228416175,0.0,0.0,0.04393300018273294,0.0,0.005755223023938015,0.0,-0.012563904612025575,-0.012853265410440483
revision_queue_envelope,qaoa_channel,1,oracle_placement,classical,0.011966714023658547,0.005539655743632466,0.0,0.0,0.044317245949059725,0.0,0.005805559219326824,0.0,-0.012569206583411308,-0.012849336823433827
revision_queue_envelope,qaoa_channel,2,random,classical,0.00041149736043574904,0.00554852100322023,0.0,0.0,0.04438816802576184,0.0,0.005814850011374802,0.0,-0.001039638686178649,-0.0008636510349804841
revision_queue_envelope,qaoa_channel,2,sequential,qpu_A,0.0,11444.918886697322,1.0,1.0,261.43999999999994,0.18432,11455.703526697322,0.0,-892.5645113886033,-2821.8649276751803
revision_queue_envelope,qaoa_channel,2,joint_bo,classical,0.00041149736043574904,0.005545634892769158,0.0,0.0,0.04436507914215326,0.0,0.005811825367622077,0.0,-0.0010400229515553396,-0.0008582560324452557
revision_queue_envelope,qaoa_channel,2,joint_mf,classical,0.00041149736043574904,0.0054106671013869345,0.0,0.0,0.043285336811095476,0.0,0.005670379122253507,0.0,-0.001024125306678834,-0.0008311666744709748
revision_queue_envelope,qaoa_channel,2,accuracy_only,remote_sim,0.0,0.03634652305898835,0.0,0.0,1.2684320000000002,5.073728e-08,0.04395965192298835,0.0,-0.009994047423726208,-0.011599191268994186
revision_queue_envelope,qaoa_channel,2,hand_designed,qpu_A,0.00015379654575898907,20034.81442915499,1.0,0.7,220.48000000000002,0.061439999999999995,20039.209309154998,0.0,-1797.1542805766173,-2975.6411398047576
revision_queue_envelope,qaoa_channel,2,always_simulator,local_sim,5.126551525299636e-05,3.982159999999999,0.9,0.05,31.857279999999992,0.0,4.173303680000001,0.0,-2.5283792943069834,-2.638748105946384
revision_queue_envelope,qaoa_channel,2,classical_only,classical,0.00041149736043574904,0.005446926807053387,0.0,0.0,0.0435754144564271,0.0,0.00570837929379195,0.0,-0.0010270682558923855,-0.0008400640534710887
revision_queue_envelope,qaoa_channel,2,oracle_placement,classical,0.00041149736043574904,0.005463875510031357,0.0,0.0,0.04371100408025086,0.0,0.005726141534512863,0.0,-0.001029853565304393,-0.0008400759385874634
revision_queue_envelope,qaoa_channel,3,random,remote_sim,0.0,0.09151737669648638,0.0,0.0,1.2622880000000003,5.049152e-08,0.09909362927248641,0.0,-0.013563936882764308,-0.016849361702110162
revision_queue_envelope,qaoa_channel,3,sequential,local_sim,0.0,0.20660800000000004,0.05,0.0,1.6528640000000003,0.0,0.21652518400000004,0.0,-0.12356744062614367,-0.03300848305870576
