seed,regime,phase,candidate,draw,placement,action_loss,service_violation,quality_loss,delay_s,deadline_s
120,qpu_opportunity,2,2,4,qpu_A,1.0,1,0.0062291686777490324,0.204970547151897,0.35
120,qpu_opportunity,2,2,5,qpu_A,0.0,0,0.0,0.1969192865114791,0.35
120,qpu_opportunity,2,2,6,qpu_A,0.022938913356155895,0,0.022938913356155895,0.2225882794587856,0.35
120,qpu_opportunity,2,2,7,qpu_A,1.0,1,0.00770851541560303,1.1716748589940014,0.35
120,qpu_opportunity,2,2,8,qpu_A,0.0,0,0.0,0.20109409954700455,0.35
120,qpu_opportunity,2,2,9,qpu_A,0.022938913356155895,0,0.022938913356155895,0.20701526064152548,0.35
120,qpu_opportunity,2,3,0,qpu_A,1.0,1,0.08005980985626623,0.9664766662406096,0.35
120,qpu_opportunity,2,3,1,qpu_A,0.00770851541560303,0,0.00770851541560303,0.12858234908722213,0.35
120,qpu_opportunity,2,3,2,qpu_A,0.08005980985626623,0,0.08005980985626623,0.1349268345587386,0.35
120,qpu_opportunity,2,3,3,qpu_A,0.00770851541560303,0,0.00770851541560303,0.15202989854957294,0.35
120,qpu_opportunity,2,3,4,qpu_A,0.00770851541560303,0,0.00770851541560303,0.13487054096104178,0.35
120,qpu_opportunity,2,3,5,qpu_A,0.07667285363132327,0,0.07667285363132327,0.13706536627404328,0.35
120,qpu_opportunity,2,3,6,qpu_A,0.022938913356155895,0,0.022938913356155895,0.14989185007046166,0.35
120,qpu_opportunity,2,3,7,qpu_A,1.0,1,0.12258157243853758,1.5469102700889172,0.35
120,qpu_opportunity,2,3,8,qpu_A,1.0,1,0.30339978702985887,0.136899028931294,0.35
120,qpu_opportunity,2,3,9,qpu_A,0.0,0,0.0,0.13495817789722056,0.35
120,qpu_opportunity,2,4,0,qpu_B,0.0,0,0.0,0.2105808360456649,0.35
120,qpu_opportunity,2,4,1,qpu_B,0.00770851541560303,0,0.00770851541560303,0.2091347924012867,0.35
120,qpu_opportunity,2,4,2,qpu_B,0.0,0,0.0,0.2175946624257439,0.35
120,qpu_opportunity,2,4,3,qpu_B,0.0,0,0.0,0.208356503866272,0.35
120,qpu_opportunity,2,4,4,qpu_B,0.030647428771758925,0,0.030647428771758925,0.207041766882527,0.35
120,qpu_opportunity,2,4,5,qpu_B,0.022938913356155895,0,0.022938913356155895,0.20729421177082172,0.35
120,qpu_opportunity,2,4,6,qpu_B,0.022938913356155895,0,0.022938913356155895,0.21661571756558576,0.35
120,qpu_opportunity,2,4,7,qpu_B,0.00770851541560303,0,0.00770851541560303,0.2160973595307237,0.35
120,qpu_opportunity,2,4,8,qpu_B,0.0,0,0.0,0.20823361937664497,0.35
120,qpu_opportunity,2,4,9,qpu_B,0.07667285363132327,0,0.07667285363132327,0.20869633591639244,0.35
120,qpu_opportunity,2,5,0,qpu_B,0.00770851541560303,0,0.00770851541560303,0.294421068533565,0.35
120,qpu_opportunity,2,5,1,qpu_B,0.2011065285750439,0,0.2011065285750439,0.29161069220902636,0.35
120,qpu_opportunity,2,5,2,qpu_B,1.0,1,0.30339978702985887,0.29492019960136906,0.35
120,qpu_opportunity,2,5,3,qpu_B,1.0,1,0.09964265908238187,0.2908585179850983,0.35
120,qpu_opportunity,2,5,4,qpu_B,0.2011065285750439,0,0.2011065285750439,0.299094290803832,0.35
120,qpu_opportunity,2,5,5,qpu_B,1.0,1,0.3873128794215912,0.29024525990809347,0.35
120,qpu_opportunity,2,5,6,qpu_B,1.0,1,0.09964265908238187,0.29762268640785017,0.35
120,qpu_opportunity,2,5,7,qpu_B,0.0,0,0.0,0.29144280463972233,0.35
120,qpu_opportunity,2,5,8,qpu_B,1.0,1,0.2892050740589693,0.2928173749763471,0.35
120,qpu_opportunity,2,5,9,qpu_B,1.0,1,0.09964265908238187,0.2933279108737087,0.35
