seed,regime,phase,candidate,draw,placement,action_loss,service_violation,quality_loss,delay_s,deadline_s
120,qpu_opportunity,1,0,36,classical,1.0,1,0.6343468302124198,0.005574374808929861,0.35
120,qpu_opportunity,1,0,37,classical,0.00770851541560303,0,0.00770851541560303,0.004883750225417316,0.35
120,qpu_opportunity,1,0,38,classical,1.0,1,0.41025179277774715,0.005137289990670979,0.35
120,qpu_opportunity,1,0,39,classical,0.0,0,0.0,0.004994375049136579,0.35
120,qpu_opportunity,1,0,40,classical,0.3661384783533855,0,0.3661384783533855,0.005101669812574983,0.35
120,qpu_opportunity,1,0,41,classical,0.0,0,0.0,0.0048489554319530725,0.35
120,qpu_opportunity,1,0,42,classical,1.0,1,0.30339978702985887,0.005023329867981374,0.35
120,qpu_opportunity,1,0,43,classical,1.0,1,0.3198525028307282,0.004989579902030528,0.35
120,qpu_opportunity,1,0,44,classical,0.07667285363132327,0,0.07667285363132327,0.005232709809206426,0.35
120,qpu_opportunity,1,0,45,classical,0.08776832527186926,0,0.08776832527186926,0.005104999872855842,0.35
120,qpu_opportunity,1,0,46,classical,1.0,1,0.2892050740589693,0.0049856246914714575,0.35
120,qpu_opportunity,1,0,47,classical,0.0,0,0.0,0.00488770951051265,0.35
120,qpu_opportunity,1,0,48,classical,0.07667285363132327,0,0.07667285363132327,0.005195834673941135,0.35
120,qpu_opportunity,1,0,49,classical,1.0,1,0.09964265908238187,0.005002085235901177,0.35
120,qpu_opportunity,1,0,50,classical,1.0,1,0.5738292037900561,0.005138749838806689,0.35
120,qpu_opportunity,1,0,51,classical,0.2011065285750439,0,0.2011065285750439,0.004975415067747235,0.35
120,qpu_opportunity,1,0,52,classical,0.00770851541560303,0,0.00770851541560303,0.005057920352555811,0.35
120,qpu_opportunity,1,0,53,classical,0.0,0,0.0,0.005039999959990382,0.35
120,qpu_opportunity,1,0,54,classical,0.08005980985626623,0,0.08005980985626623,0.005078960093669593,0.35
120,qpu_opportunity,1,0,55,classical,0.07667285363132327,0,0.07667285363132327,0.0051554146921262145,0.35
120,qpu_opportunity,1,0,56,classical,0.0,0,0.0,0.005176459671929479,0.35
120,qpu_opportunity,1,0,57,classical,1.0,1,0.48719378352810183,0.0049349997425451875,0.35
120,qpu_opportunity,1,0,58,classical,0.1781676152188882,0,0.1781676152188882,0.004708960186690092,0.35
120,qpu_opportunity,1,0,59,classical,1.0,1,0.9337730754650431,0.004997500218451023,0.35
120,qpu_opportunity,1,0,60,classical,0.0,0,0.0,0.005095205269753933,0.35
120,qpu_opportunity,1,0,61,classical,1.0,1,0.635948867851211,0.005312919965945184,0.35
120,qpu_opportunity,1,0,62,classical,0.00770851541560303,0,0.00770851541560303,0.005218125297687948,0.35
120,qpu_opportunity,1,0,63,classical,0.3661384783533855,0,0.3661384783533855,0.005308959516696632,0.35
120,qpu_opportunity,1,0,64,classical,0.08005980985626623,0,0.08005980985626623,0.00471521052531898,0.35
120,qpu_opportunity,1,0,65,classical,1.0,1,0.5508902904339003,0.004891669959761202,0.35
120,qpu_opportunity,1,0,66,classical,1.0,1,0.2969135894745723,0.004807920195162296,0.35
120,qpu_opportunity,1,0,67,classical,0.06846506302782733,0,0.06846506302782733,0.005506044835783541,0.35
120,qpu_opportunity,1,0,68,classical,0.022938913356155895,0,0.022938913356155895,0.00503666524309665,0.35
120,qpu_opportunity,1,0,69,classical,0.3661384783533855,0,0.3661384783533855,0.0049731251783668995,0.35
120,qpu_opportunity,1,0,70,classical,1.0,1,0.31214398741512517,0.00515646010171622,0.35
120,qpu_opportunity,1,0,71,classical,1.0,1,0.2805253825192938,0.005193750257603824,0.35
120,qpu_opportunity,1,0,72,classical,1.0,1,0.0062291686777490324,0.0049400003626942635,0.35
120,qpu_opportunity,1,0,73,classical,0.1781676152188882,0,0.1781676152188882,0.0050147902220487595,0.35
120,qpu_opportunity,1,0,74,classical,0.08005980985626623,0,0.08005980985626623,0.004703954909928143,0.35
120,qpu_opportunity,1,0,75,classical,0.0,0,0.0,0.0049887498607859015,0.35
120,qpu_opportunity,1,0,76,classical,0.2011065285750439,0,0.2011065285750439,0.004934165044687688,0.35
120,qpu_opportunity,1,0,77,classical,0.3661384783533855,0,0.3661384783533855,0.004831249825656414,0.35
120,qpu_opportunity,1,0,78,classical,1.0,1,0.12258157243853758,0.004924579989165068,0.35
120,qpu_opportunity,1,0,79,classical,0.0,0,0.0,0.004933124873787165,0.35
120,qpu_opportunity,1,1,0,classical,0.00770851541560303,0,0.00770851541560303,0.004914585151709616,0.35
120,qpu_opportunity,1,1,1,classical,1.0,1,0.09964265908238187,0.004997500218451023,0.35
120,qpu_opportunity,1,1,2,classical,1.0,1,0.2892050740589693,0.005251665133982897,0.35
120,qpu_opportunity,1,1,3,classical,1.0,1,0.5672535933843681,0.005103125004097819,0.35
120,qpu_opportunity,1,1,4,classical,1.0,1,0.5738292037900561,0.0049937504809349775,0.35
120,qpu_opportunity,1,1,5,classical,0.3661384783533855,0,0.3661384783533855,0.004945209948346019,0.35
120,qpu_opportunity,1,1,6,classical,0.07667285363132327,0,0.07667285363132327,0.004798750160261989,0.35
120,qpu_opportunity,1,1,7,classical,0.022938913356155895,0,0.022938913356155895,0.0048008345765993,0.35
120,qpu_opportunity,1,1,8,classical,0.1781676152188882,0,0.1781676152188882,0.0047356251161545515,0.35
120,qpu_opportunity,1,1,9,classical,1.0,1,0.6705062888472065,0.005032499902881682,0.35
120,qpu_opportunity,1,1,10,classical,1.0,1,0.0062291686777490324,0.005195624544285238,0.35
120,qpu_opportunity,1,1,11,classical,0.08776832527186926,0,0.08776832527186926,0.005338960327208042,0.35
120,qpu_opportunity,1,1,12,classical,1.0,1,0.9898353081192782,0.00506354495882988,0.35
120,qpu_opportunity,1,1,13,classical,1.0,1,1.0095172533607806,0.004947914858348668,0.35
120,qpu_opportunity,1,1,14,classical,0.00770851541560303,0,0.00770851541560303,0.005063749849796295,0.35
120,qpu_opportunity,1,1,15,classical,1.0,1,0.5672535933843681,0.004950625007040799,0.35
120,qpu_opportunity,1,1,16,classical,0.030647428771758925,0,0.030647428771758925,0.004843960050493479,0.35
120,qpu_opportunity,1,1,17,classical,1.0,1,0.2805253825192938,0.005081455456092954,0.35
120,qpu_opportunity,1,1,18,classical,0.022938913356155895,0,0.022938913356155895,0.0051164551405236125,0.35
120,qpu_opportunity,1,1,19,classical,0.08005980985626623,0,0.08005980985626623,0.005012705223634839,0.35
120,qpu_opportunity,1,1,20,classical,1.0,1,0.014436959281245158,0.005136459949426353,0.35
120,qpu_opportunity,1,1,21,classical,0.0,0,0.0,0.005110829952172935,0.35
120,qpu_opportunity,1,1,22,classical,1.0,1,0.2892050740589693,0.005146249895915389,0.35
120,qpu_opportunity,1,1,23,classical,0.2011065285750439,0,0.2011065285750439,0.004924164968542755,0.35
120,qpu_opportunity,1,1,24,classical,1.0,1,0.09964265908238187,0.005138955311849713,0.35
120,qpu_opportunity,1,1,25,classical,1.0,1,0.3827068269566472,0.005182914901524782,0.35
120,qpu_opportunity,1,1,26,classical,0.0,0,0.0,0.004778539878316224,0.35
120,qpu_opportunity,1,1,27,classical,1.0,1,0.31214398741512517,0.0051720847841352224,0.35
120,qpu_opportunity,1,1,28,classical,1.0,1,0.5749621087999711,0.0051639549201354384,0.35
120,qpu_opportunity,1,1,29,classical,0.06846506302782733,0,0.06846506302782733,0.005208335351198912,0.35
120,qpu_opportunity,1,1,30,classical,1.0,1,0.31214398741512517,0.0053122901590541005,0.35
120,qpu_opportunity,1,1,31,classical,0.1781676152188882,0,0.1781676152188882,0.004909790004603565,0.35
120,qpu_opportunity,1,1,32,classical,1.0,1,0.5738292037900561,0.00520500005222857,0.35
120,qpu_opportunity,1,1,33,classical,0.0,0,0.0,0.005104585434310138,0.35
120,qpu_opportunity,1,1,34,classical,1.0,1,0.0062291686777490324,0.005302295321598649,0.35
120,qpu_opportunity,1,1,35,classical,0.08005980985626623,0,0.08005980985626623,0.004990414599888027,0.35
120,qpu_opportunity,1,1,36,classical,0.07667285363132327,0,0.07667285363132327,0.005032914923503995,0.35
120,qpu_opportunity,1,1,37,classical,1.0,1,1.0254569702220118,0.005442915135063231,0.35
120,qpu_opportunity,1,1,38,classical,1.0,1,1.0439242896109315,0.0052160449558869,0.35
120,qpu_opportunity,1,1,39,classical,0.022938913356155895,0,0.022938913356155895,0.005120835267007351,0.35
120,qpu_opportunity,1,1,40,classical,1.0,1,0.31214398741512517,0.004912290023639798,0.35
120,qpu_opportunity,1,1,41,classical,1.0,1,0.12258157243853758,0.00528645992744714,0.35
120,qpu_opportunity,1,1,42,classical,1.0,1,0.09964265908238187,0.00506208511069417,0.35
120,qpu_opportunity,1,1,43,classical,0.00770851541560303,0,0.00770851541560303,0.004970625159330666,0.35
120,qpu_opportunity,1,1,44,classical,0.06846506302782733,0,0.06846506302782733,0.004812914994545281,0.35
120,qpu_opportunity,1,1,45,classical,0.08005980985626623,0,0.08005980985626623,0.005007080035284162,0.35
120,qpu_opportunity,1,1,46,classical,1.0,1,0.31214398741512517,0.0049797899555414915,0.35
120,qpu_opportunity,1,1,47,classical,0.0,0,0.0,0.0048566702753305435,0.35
120,qpu_opportunity,1,1,48,classical,0.08005980985626623,0,0.08005980985626623,0.004948540008626878,0.35
120,qpu_opportunity,1,1,49,classical,1.0,1,0.49490229894370485,0.005134374951012433,0.35
120,qpu_opportunity,1,1,50,classical,0.06846506302782733,0,0.06846506302782733,0.004911875003017485,0.35
120,qpu_opportunity,1,1,51,classical,0.0,0,0.0,0.004948955029249191,0.35
120,qpu_opportunity,1,1,52,classical,1.0,1,1.1710140943750618,0.004983540275134146,0.35
120,qpu_opportunity,1,1,53,classical,1.0,1,0.2892050740589693,0.0050591700710356236,0.35
120,qpu_opportunity,1,1,54,classical,0.08005980985626623,0,0.08005980985626623,0.004731874796561897,0.35
120,qpu_opportunity,1,1,55,classical,1.0,1,0.3873128794215912,0.005027084844186902,0.35
120,qpu_opportunity,1,1,56,classical,1.0,1,0.0062291686777490324,0.005058959941379726,0.35
120,qpu_opportunity,1,1,57,classical,1.0,1,0.3827068269566472,0.005158959538675845,0.35
120,qpu_opportunity,1,1,58,classical,1.0,1,0.28873317312278957,0.005185829941183329,0.35
120,qpu_opportunity,1,1,59,classical,0.06846506302782733,0,0.06846506302782733,0.004671664792113006,0.35
120,qpu_opportunity,1,1,60,classical,0.2011065285750439,0,0.2011065285750439,0.005044374847784638,0.35
120,qpu_opportunity,1,1,61,classical,1.0,1,1.150282180353257,0.005306039820425212,0.35
120,qpu_opportunity,1,1,62,classical,0.030647428771758925,0,0.030647428771758925,0.004858545144088566,0.35
120,qpu_opportunity,1,1,63,classical,0.06846506302782733,0,0.06846506302782733,0.004805414937436581,0.35
120,qpu_opportunity,1,1,64,classical,0.0,0,0.0,0.004868959658779204,0.35
120,qpu_opportunity,1,1,65,classical,0.1781676152188882,0,0.1781676152188882,0.004851039848290384,0.35
120,qpu_opportunity,1,1,66,classical,0.06846506302782733,0,0.06846506302782733,0.004932084702886641,0.35
120,qpu_opportunity,1,1,67,classical,0.2011065285750439,0,0.2011065285750439,0.005093960207886994,0.35
120,qpu_opportunity,1,1,68,classical,1.0,1,0.6915349106315613,0.0053427048260346055,0.35
120,qpu_opportunity,1,1,69,classical,0.3661384783533855,0,0.3661384783533855,0.004958959762006998,0.35
120,qpu_opportunity,1,1,70,classical,0.00770851541560303,0,0.00770851541560303,0.004793750122189522,0.35
120,qpu_opportunity,1,1,71,classical,1.0,1,0.0062291686777490324,0.004904584493488073,0.35
120,qpu_opportunity,1,1,72,classical,0.00770851541560303,0,0.00770851541560303,0.0050114601617679,0.35
120,qpu_opportunity,1,1,73,classical,1.0,1,0.014436959281245158,0.00511812511831522,0.35
120,qpu_opportunity,1,1,74,classical,0.0,0,0.0,0.004939165082760155,0.35
120,qpu_opportunity,1,1,75,classical,1.0,1,0.12258157243853758,0.00503125018440187,0.35
120,qpu_opportunity,1,1,76,classical,0.00770851541560303,0,0.00770851541560303,0.005212919786572456,0.35
120,qpu_opportunity,1,1,77,classical,0.00770851541560303,0,0.00770851541560303,0.00512562517542392,0.35
120,qpu_opportunity,1,1,78,classical,1.0,1,0.0062291686777490324,0.0049641652731224895,0.35
120,qpu_opportunity,1,1,79,classical,0.0,0,0.0,0.004643124993890524,0.35
120,qpu_opportunity,1,2,0,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,1,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,2,qpu_A,0.022938913356155895,0,0.022938913356155895,0.2074,0.35
120,qpu_opportunity,1,2,3,qpu_A,1.0,1,0.00770851541560303,1.3824,0.35
120,qpu_opportunity,1,2,4,qpu_A,1.0,1,0.0,1.3824,0.35
120,qpu_opportunity,1,2,5,qpu_A,0.022938913356155895,0,0.022938913356155895,0.2074,0.35
120,qpu_opportunity,1,2,6,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,7,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,8,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,9,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,10,qpu_A,1.0,1,0.1781676152188882,1.3824,0.35
120,qpu_opportunity,1,2,11,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,12,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,13,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,14,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,15,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,16,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,17,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,18,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,19,qpu_A,1.0,1,0.022938913356155895,1.3824,0.35
120,qpu_opportunity,1,2,20,qpu_A,1.0,1,0.0,1.3824,0.35
120,qpu_opportunity,1,2,21,qpu_A,1.0,1,0.022938913356155895,1.3824,0.35
120,qpu_opportunity,1,2,22,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,23,qpu_A,0.022938913356155895,0,0.022938913356155895,0.2074,0.35
120,qpu_opportunity,1,2,24,qpu_A,1.0,1,0.022938913356155895,1.3824,0.35
120,qpu_opportunity,1,2,25,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,26,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,27,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,28,qpu_A,0.022938913356155895,0,0.022938913356155895,0.2074,0.35
120,qpu_opportunity,1,2,29,qpu_A,1.0,1,0.0,1.3824,0.35
120,qpu_opportunity,1,2,30,qpu_A,0.030647428771758925,0,0.030647428771758925,0.2074,0.35
120,qpu_opportunity,1,2,31,qpu_A,0.08005980985626623,0,0.08005980985626623,0.2074,0.35
120,qpu_opportunity,1,2,32,qpu_A,0.022938913356155895,0,0.022938913356155895,0.2074,0.35
120,qpu_opportunity,1,2,33,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,34,qpu_A,1.0,1,0.00770851541560303,1.3824,0.35
120,qpu_opportunity,1,2,35,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,36,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,37,qpu_A,0.030647428771758925,0,0.030647428771758925,0.2074,0.35
120,qpu_opportunity,1,2,38,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,39,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,40,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,41,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,42,qpu_A,1.0,1,0.0,1.3824,0.35
120,qpu_opportunity,1,2,43,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,44,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,45,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,46,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,47,qpu_A,0.022938913356155895,0,0.022938913356155895,0.2074,0.35
120,qpu_opportunity,1,2,48,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,49,qpu_A,0.030647428771758925,0,0.030647428771758925,0.2074,0.35
120,qpu_opportunity,1,2,50,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,51,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,52,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,53,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,54,qpu_A,0.07667285363132327,0,0.07667285363132327,0.2074,0.35
120,qpu_opportunity,1,2,55,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,56,qpu_A,0.022938913356155895,0,0.022938913356155895,0.2074,0.35
120,qpu_opportunity,1,2,57,qpu_A,1.0,1,0.00770851541560303,1.3824,0.35
120,qpu_opportunity,1,2,58,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,59,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,60,qpu_A,1.0,1,0.030647428771758925,1.3824,0.35
120,qpu_opportunity,1,2,61,qpu_A,0.022938913356155895,0,0.022938913356155895,0.2074,0.35
120,qpu_opportunity,1,2,62,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,63,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,64,qpu_A,1.0,1,0.00770851541560303,1.3824,0.35
120,qpu_opportunity,1,2,65,qpu_A,0.06846506302782733,0,0.06846506302782733,0.2074,0.35
120,qpu_opportunity,1,2,66,qpu_A,1.0,1,0.0,1.3824,0.35
120,qpu_opportunity,1,2,67,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,68,qpu_A,0.022938913356155895,0,0.022938913356155895,0.2074,0.35
120,qpu_opportunity,1,2,69,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,70,qpu_A,1.0,1,0.00770851541560303,1.3824,0.35
120,qpu_opportunity,1,2,71,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,72,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,73,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,74,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,75,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,76,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,77,qpu_A,0.00770851541560303,0,0.00770851541560303,0.2074,0.35
120,qpu_opportunity,1,2,78,qpu_A,0.0,0,0.0,0.2074,0.35
120,qpu_opportunity,1,2,79,qpu_A,1.0,1,0.0,1.3824,0.35
120,qpu_opportunity,1,3,0,qpu_A,0.0,0,0.0,0.1418,0.35
120,qpu_opportunity,1,3,1,qpu_A,0.08005980985626623,0,0.08005980985626623,0.1418,0.35
120,qpu_opportunity,1,3,2,qpu_A,0.08005980985626623,0,0.08005980985626623,0.1418,0.35
120,qpu_opportunity,1,3,3,qpu_A,1.0,1,0.08776832527186926,1.3168,0.35
120,qpu_opportunity,1,3,4,qpu_A,1.0,1,0.08005980985626623,1.3168,0.35
120,qpu_opportunity,1,3,5,qpu_A,1.0,1,0.5189094723513364,0.1418,0.35
120,qpu_opportunity,1,3,6,qpu_A,0.06846506302782733,0,0.06846506302782733,0.1418,0.35
120,qpu_opportunity,1,3,7,qpu_A,0.07667285363132327,0,0.07667285363132327,0.1418,0.35
120,qpu_opportunity,1,3,8,qpu_A,0.00770851541560303,0,0.00770851541560303,0.1418,0.35
120,qpu_opportunity,1,3,9,qpu_A,1.0,1,0.014436959281245158,0.1418,0.35
120,qpu_opportunity,1,3,10,qpu_A,1.0,1,0.1781676152188882,1.3168,0.35
120,qpu_opportunity,1,3,11,qpu_A,0.022938913356155895,0,0.022938913356155895,0.1418,0.35
120,qpu_opportunity,1,3,12,qpu_A,0.08776832527186926,0,0.08776832527186926,0.1418,0.35
120,qpu_opportunity,1,3,13,qpu_A,0.00770851541560303,0,0.00770851541560303,0.1418,0.35
120,qpu_opportunity,1,3,14,qpu_A,0.0,0,0.0,0.1418,0.35
120,qpu_opportunity,1,3,15,qpu_A,1.0,1,0.2805253825192938,0.1418,0.35
120,qpu_opportunity,1,3,16,qpu_A,0.0,0,0.0,0.1418,0.35
120,qpu_opportunity,1,3,17,qpu_A,0.00770851541560303,0,0.00770851541560303,0.1418,0.35
120,qpu_opportunity,1,3,18,qpu_A,0.0,0,0.0,0.1418,0.35
120,qpu_opportunity,1,3,19,qpu_A,1.0,1,0.00770851541560303,1.3168,0.35
120,qpu_opportunity,1,3,20,qpu_A,1.0,1,0.0062291686777490324,1.3168,0.35
120,qpu_opportunity,1,3,21,qpu_A,1.0,1,0.0,1.3168,0.35
120,qpu_opportunity,1,3,22,qpu_A,0.08005980985626623,0,0.08005980985626623,0.1418,0.35
120,qpu_opportunity,1,3,23,qpu_A,0.08776832527186926,0,0.08776832527186926,0.1418,0.35
120,qpu_opportunity,1,3,24,qpu_A,1.0,1,0.022938913356155895,1.3168,0.35
120,qpu_opportunity,1,3,25,qpu_A,0.022938913356155895,0,0.022938913356155895,0.1418,0.35
120,qpu_opportunity,1,3,26,qpu_A,0.1781676152188882,0,0.1781676152188882,0.1418,0.35
120,qpu_opportunity,1,3,27,qpu_A,1.0,1,0.0062291686777490324,0.1418,0.35
120,qpu_opportunity,1,3,28,qpu_A,0.06846506302782733,0,0.06846506302782733,0.1418,0.35
120,qpu_opportunity,1,3,29,qpu_A,1.0,1,0.030647428771758925,1.3168,0.35
120,qpu_opportunity,1,3,30,qpu_A,0.0,0,0.0,0.1418,0.35
120,qpu_opportunity,1,3,31,qpu_A,0.0,0,0.0,0.1418,0.35
120,qpu_opportunity,1,3,32,qpu_A,0.0,0,0.0,0.1418,0.35
120,qpu_opportunity,1,3,33,qpu_A,0.0,0,0.0,0.1418,0.35
120,qpu_opportunity,1,3,34,qpu_A,1.0,1,0.06846506302782733,1.3168,0.35
120,qpu_opportunity,1,3,35,qpu_A,0.022938913356155895,0,0.022938913356155895,0.1418,0.35
120,qpu_opportunity,1,3,36,qpu_A,0.0,0,0.0,0.1418,0.35
120,qpu_opportunity,1,3,37,qpu_A,0.00770851541560303,0,0.00770851541560303,0.1418,0.35
120,qpu_opportunity,1,3,38,qpu_A,0.08776832527186926,0,0.08776832527186926,0.1418,0.35
120,qpu_opportunity,1,3,39,qpu_A,0.00770851541560303,0,0.00770851541560303,0.1418,0.35
120,qpu_opportunity,1,3,40,qpu_A,0.06846506302782733,0,0.06846506302782733,0.1418,0.35
120,qpu_opportunity,1,3,41,qpu_A,1.0,1,0.2805253825192938,0.1418,0.35
120,qpu_opportunity,1,3,42,qpu_A,1.0,1,0.022938913356155895,1.3168,0.35
120,qpu_opportunity,1,3,43,qpu_A,0.0,0,0.0,0.1418,0.35
120,qpu_opportunity,1,3,44,qpu_A,0.06846506302782733,0,0.06846506302782733,0.1418,0.35
